"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 14 12:07:59 GMT 2025","Tue Oct 14 12:07:59 GMT 2025","0","AuthorTestSuite","TestCreateAuthorValidationErrors","","","","Zero give time",""
"passed","Tue Oct 14 12:07:59 GMT 2025","Tue Oct 14 12:07:59 GMT 2025","0","","AlbumTestSuite","","","","TestGetOwnerID","Test owner ID retrieval"
"passed","Tue Oct 14 12:08:04 GMT 2025","Tue Oct 14 12:08:04 GMT 2025","1","SearchServiceTestSuite","TestSearchPlants","","","","Photo not found during search",""
"passed","Tue Oct 14 12:08:39 GMT 2025","Tue Oct 14 12:08:39 GMT 2025","0","PostRepositoryTestSuite","TestGetPost","","","","Non-existent post",""
"passed","Tue Oct 14 12:08:04 GMT 2025","Tue Oct 14 12:08:04 GMT 2025","1","SearchServiceTestSearchTestSuite","TestSearchPosts","","","","Empty search results",""
"passed","Tue Oct 14 12:08:04 GMT 2025","Tue Oct 14 12:08:04 GMT 2025","0","","PostServiceTestSuite","","","","TestGetPost","Test post retrieval functionality"
"passed","Tue Oct 14 12:08:03 GMT 2025","Tue Oct 14 12:08:03 GMT 2025","3","PlantServiceCreateTestSuite","TestCreatePlant","","","","Invalid category during creation",""
"passed","Tue Oct 14 12:08:04 GMT 2025","Tue Oct 14 12:08:04 GMT 2025","1","SearchServiceTestSuite","TestSearchPlants","","","","Empty search results",""
"passed","Tue Oct 14 12:08:00 GMT 2025","Tue Oct 14 12:08:00 GMT 2025","0","PlantFiltersTestSuite","TestPlantHeightFilter","","","","Only coniferous matches",""
"passed","Tue Oct 14 12:08:04 GMT 2025","Tue Oct 14 12:08:04 GMT 2025","1","StringUtilsTestSuite","TestReplaceFunc","","","","Invalid pattern without %s",""
"passed","Tue Oct 14 12:08:04 GMT 2025","Tue Oct 14 12:08:04 GMT 2025","2","SearchServiceGetPlantTestSuite","TestGetPlantByID","","","","Successful plant retrieval",""
"passed","Tue Oct 14 12:08:04 GMT 2025","Tue Oct 14 12:08:04 GMT 2025","0","","SearchServiceTestSuite","","","","TestSearchPlants","Test plant search functionality"
"passed","Tue Oct 14 12:08:00 GMT 2025","Tue Oct 14 12:08:00 GMT 2025","0","PostTestSuite","TestAddTag","","","","Max tags",""
"passed","Tue Oct 14 12:08:00 GMT 2025","Tue Oct 14 12:08:00 GMT 2025","0","","PlantFiltersTestSuite","","","","TestPlantSoilMoistureFilter","Test plant soil moisture filtering"
"passed","Tue Oct 14 12:08:03 GMT 2025","Tue Oct 14 12:08:03 GMT 2025","2","AuthServiceTestSuite","TestRegister","","","","Password hashing error during registration",""
"passed","Tue Oct 14 12:08:29 GMT 2025","Tue Oct 14 12:08:29 GMT 2025","10","AlbumRepositoryTestSuite","TestGetAlbum","","","","Non-existent album retrieval",""
"passed","Tue Oct 14 12:08:03 GMT 2025","Tue Oct 14 12:08:03 GMT 2025","1","PlantServiceCreateTestSuite","TestCreatePlant","","","","File upload error during creation",""
"passed","Tue Oct 14 12:07:55 GMT 2025","Tue Oct 14 12:07:55 GMT 2025","0","","MapSessionStorageTestSuite","","","","TestStoreAndGetSession","Test storing and retrieving session from storage"
"passed","Tue Oct 14 12:08:35 GMT 2025","Tue Oct 14 12:08:36 GMT 2025","227","","PlantRepositoryTestSuite","","","","TestUpdatePlant","Test plant update functionality"
"passed","Tue Oct 14 12:08:00 GMT 2025","Tue Oct 14 12:08:00 GMT 2025","0","","PlantPhotosTestSuite","","","","TestAddSuccess","Test successful addition of photos to collection"
"passed","Tue Oct 14 12:08:00 GMT 2025","Tue Oct 14 12:08:00 GMT 2025","0","PostTestSuite","TestCreatePostValidationErrors","","","","Empty tag",""
"passed","Tue Oct 14 12:08:03 GMT 2025","Tue Oct 14 12:08:03 GMT 2025","1","PlantServiceTestSuite","TestUpdatePlantSpec","","","","Invalid specification during update",""
"passed","Tue Oct 14 12:08:29 GMT 2025","Tue Oct 14 12:08:29 GMT 2025","76","","AlbumRepositoryTestSuite","","","","TestDeleteAlbum","Test album deletion functionality"
"passed","Tue Oct 14 12:08:00 GMT 2025","Tue Oct 14 12:08:00 GMT 2025","0","PostFiltersTestSuite","TestPostTitleContainsFilter","","","","Exact match",""
"passed","Tue Oct 14 12:07:59 GMT 2025","Tue Oct 14 12:07:59 GMT 2025","0","AlbumTestSuite","TestCreateAlbumValidationErrors","","","","Future update time",""
"passed","Tue Oct 14 12:08:00 GMT 2025","Tue Oct 14 12:08:00 GMT 2025","0","PlantPhotoTestSuite","TestCreatePlantPhotoValidationErrors","","","","Empty ID",""
"passed","Tue Oct 14 12:08:29 GMT 2025","Tue Oct 14 12:08:29 GMT 2025","38","AlbumRepositoryTestSuite","TestDeleteAlbum","","","","Non-existent album deletion",""
"passed","Tue Oct 14 12:08:04 GMT 2025","Tue Oct 14 12:08:04 GMT 2025","2","PostServiceTestSuite","TestGetPost","","","","Successful post retrieval",""
"passed","Tue Oct 14 12:08:39 GMT 2025","Tue Oct 14 12:08:39 GMT 2025","86","PostRepositoryTestSuite","TestDeletePost","","","","Successful post deletion",""
"passed","Tue Oct 14 12:08:00 GMT 2025","Tue Oct 14 12:08:00 GMT 2025","0","PlantTestSuite","TestCreatePlant_ValidationErrors","","","","Future creation date should cause validation error",""
"passed","Tue Oct 14 12:08:32 GMT 2025","Tue Oct 14 12:08:32 GMT 2025","0","","AuthRepositoryTestSuite","","","","TestUpdateNonExistentMember","Test non-existent member update handling"
"passed","Tue Oct 14 12:07:59 GMT 2025","Tue Oct 14 12:07:59 GMT 2025","0","AuthValidationTestSuite","TestValidateEmail","","","","Empty email string",""
"passed","Tue Oct 14 12:08:00 GMT 2025","Tue Oct 14 12:08:00 GMT 2025","0","PostFiltersTestSuite","TestPostTitleContainsFilter","","","","Partial match",""
"passed","Tue Oct 14 12:07:59 GMT 2025","Tue Oct 14 12:07:59 GMT 2025","0","","AuthorTestSuite","","","","TestRevokeAuthorRights","Test revocation of author rights"
"passed","Tue Oct 14 12:07:59 GMT 2025","Tue Oct 14 12:07:59 GMT 2025","0","AuthValidationTestSuite","TestValidateEmail","","","","Invalid characters in domain",""
"passed","Tue Oct 14 12:08:00 GMT 2025","Tue Oct 14 12:08:00 GMT 2025","0","","PostPhotoTestSuite","","","","TestRemoveNotFound","Test removal of non-existent photo error"
"passed","Tue Oct 14 12:08:03 GMT 2025","Tue Oct 14 12:08:03 GMT 2025","3","AlbumServiceTestSuite","TestAddPlantToAlbum","","","","Successful plant addition to album",""
"passed","Tue Oct 14 12:08:03 GMT 2025","Tue Oct 14 12:08:03 GMT 2025","0","","AlbumServiceTestSuite","","","","TestRemovePlantFromAlbum","Test removing plants from album functionality"
"passed","Tue Oct 14 12:07:59 GMT 2025","Tue Oct 14 12:07:59 GMT 2025","0","MemberTestSuite","TestCreateMemberValidationErrors","","","","Empty name",""
"passed","Tue Oct 14 12:08:03 GMT 2025","Tue Oct 14 12:08:03 GMT 2025","1","","PlantServiceTestSuite","","","","TestUpdatePlantSpec","Test plant specification update functionality"
"passed","Tue Oct 14 12:08:00 GMT 2025","Tue Oct 14 12:08:00 GMT 2025","0","","PostPhotoTestSuite","","","","TestRemoveSuccess","Successful removal of photo from collection"
"passed","Tue Oct 14 12:08:03 GMT 2025","Tue Oct 14 12:08:03 GMT 2025","3","AlbumServiceTestSuite","TestRemovePlantFromAlbum","","","","Plant not found in album during removal",""
"passed","Tue Oct 14 12:08:00 GMT 2025","Tue Oct 14 12:08:00 GMT 2025","0","","PlantPhotoTestSuite","","","","TestGetters","Test plant photo getter methods"
"passed","Tue Oct 14 12:08:35 GMT 2025","Tue Oct 14 12:08:36 GMT 2025","151","PlantRepositoryTestSuite","TestUpdatePlant","","","","Successful plant update",""
"passed","Tue Oct 14 12:08:00 GMT 2025","Tue Oct 14 12:08:00 GMT 2025","0","PostFiltersTestSuite","TestPostTitleContainsFilter","","","","Case insensitive",""
"passed","Tue Oct 14 12:07:59 GMT 2025","Tue Oct 14 12:07:59 GMT 2025","0","","AlbumTestSuite","","","","TestUpdateDescription","Successful update of album description"
"passed","Tue Oct 14 12:08:00 GMT 2025","Tue Oct 14 12:08:00 GMT 2025","2","","PostPhotoTestSuite","","","","TestValidate","Test validation of post photos collection"
"passed","Tue Oct 14 12:07:55 GMT 2025","Tue Oct 14 12:07:55 GMT 2025","0","","MapSessionStorageTestSuite","","","","TestClearExpiredSessions","Test clearing expired sessions from storage"
"passed","Tue Oct 14 12:07:59 GMT 2025","Tue Oct 14 12:07:59 GMT 2025","0","","AuthorTestSuite","","","","TestHasMemberRights","Test member rights checking"
"passed","Tue Oct 14 12:08:00 GMT 2025","Tue Oct 14 12:08:00 GMT 2025","0","","PlantPhotoTestSuite","","","","TestComparePhotos","Test photo comparison functionality"
"passed","Tue Oct 14 12:08:00 GMT 2025","Tue Oct 14 12:08:00 GMT 2025","0","PostTestSuite","TestCreatePostValidationErrors","","","","Empty authorID",""
"passed","Tue Oct 14 12:07:59 GMT 2025","Tue Oct 14 12:07:59 GMT 2025","0","AlbumTestSuite","TestCreateAlbumValidationErrors","","","","Nil plantIDs",""
"passed","Tue Oct 14 12:08:00 GMT 2025","Tue Oct 14 12:08:00 GMT 2025","0","","LatexLikeParserTestSuite","","","","TestSinglePlantByUUID","Test parsing single plant reference by UUID"
"passed","Tue Oct 14 12:08:39 GMT 2025","Tue Oct 14 12:08:39 GMT 2025","101","","PostRepositoryTestSuite","","","","TestGetPost","Test post retrieval functionality"
"passed","Tue Oct 14 12:08:04 GMT 2025","Tue Oct 14 12:08:04 GMT 2025","2","PostServiceCreateTestSuite","TestCreatePost","","","","File upload error",""
"passed","Tue Oct 14 12:08:04 GMT 2025","Tue Oct 14 12:08:04 GMT 2025","1","StringUtilsTestSuite","TestReplaceFunc","","","","Empty matches handling",""
"passed","Tue Oct 14 12:08:29 GMT 2025","Tue Oct 14 12:08:29 GMT 2025","38","AlbumRepositoryTestSuite","TestDeleteAlbum","","","","Successful album deletion",""
"passed","Tue Oct 14 12:08:00 GMT 2025","Tue Oct 14 12:08:00 GMT 2025","0","","PostTestSuite","","","","TestGetters","Test post getter methods"
"passed","Tue Oct 14 12:08:40 GMT 2025","Tue Oct 14 12:08:40 GMT 2025","150","","PostRepositoryTestSuite","","","","TestCreatePost","Test post creation functionality"
"passed","Tue Oct 14 12:08:03 GMT 2025","Tue Oct 14 12:08:03 GMT 2025","1","","PlantServiceGetTestSuite","","","","TestGetPlant","Test plant retrieval functionality"
"passed","Tue Oct 14 12:08:00 GMT 2025","Tue Oct 14 12:08:00 GMT 2025","0","","PlantTestSuite","","","","TestNewPlant_Success","Successful plant creation via NewPlant with auto-generated ID"
"passed","Tue Oct 14 12:08:04 GMT 2025","Tue Oct 14 12:08:04 GMT 2025","1","PostServiceTestSuite","TestGetPost","","","","Photo file not found",""
"passed","Tue Oct 14 12:08:04 GMT 2025","Tue Oct 14 12:08:04 GMT 2025","1","PostServiceDeleteTestSuite","TestDeletePost","","","","Nil post ID",""
"passed","Tue Oct 14 12:08:04 GMT 2025","Tue Oct 14 12:08:04 GMT 2025","74","BcryptHasherTestSuite","TestBcryptHasherCompare","","","","Successful password comparison",""
"passed","Tue Oct 14 12:08:04 GMT 2025","Tue Oct 14 12:08:04 GMT 2025","1","SearchServiceTestSuite","TestSearchPlants","","","","Successful search with category filter",""
"passed","Tue Oct 14 12:08:00 GMT 2025","Tue Oct 14 12:08:00 GMT 2025","1","","DeciduousSpecificationTestSuite","","","","TestGettersReturnCorrectValues","Test that DeciduousSpecification getters return correct values"
"passed","Tue Oct 14 12:08:32 GMT 2025","Tue Oct 14 12:08:32 GMT 2025","2","","AuthRepositoryTestSuite","","","","TestUpdateMember","Test member update functionality"
"passed","Tue Oct 14 12:08:39 GMT 2025","Tue Oct 14 12:08:39 GMT 2025","223","PostRepositoryTestSuite","TestListAuthorPosts","","","","Successful author posts listing",""
"passed","Tue Oct 14 12:07:59 GMT 2025","Tue Oct 14 12:07:59 GMT 2025","0","","AuthorTestSuite","","","","TestID","Test author ID retrieval"
"passed","Tue Oct 14 12:08:03 GMT 2025","Tue Oct 14 12:08:03 GMT 2025","3","PlantServiceCreateTestSuite","TestCreatePlant","","","","No author rights for plant creation",""
"passed","Tue Oct 14 12:08:25 GMT 2025","Tue Oct 14 12:08:25 GMT 2025","66","","FileStorageTestSuite","","","","TestGetFile","Test file retrieval functionality"
"passed","Tue Oct 14 12:08:04 GMT 2025","Tue Oct 14 12:08:04 GMT 2025","2","PostServiceDeleteTestSuite","TestDeletePost","","","","Repository error during deletion",""
"passed","Tue Oct 14 12:08:44 GMT 2025","Tue Oct 14 12:08:44 GMT 2025","144","SearchRepositoryTestSuite","TestSearchPlants","","","","Search plants by height",""
"passed","Tue Oct 14 12:08:04 GMT 2025","Tue Oct 14 12:08:04 GMT 2025","2","PostServiceCreateTestSuite","TestCreatePost","","","","Invalid file content type",""
"passed","Tue Oct 14 12:08:04 GMT 2025","Tue Oct 14 12:08:04 GMT 2025","2","PostServiceTestSuite","TestGetPost","","","","User without author rights",""
"passed","Tue Oct 14 12:08:00 GMT 2025","Tue Oct 14 12:08:00 GMT 2025","0","","PlantPhotoTestSuite","","","","TestCreatePlantPhotoSuccess","Successful creation of plant photo with valid parameters"
"passed","Tue Oct 14 12:08:29 GMT 2025","Tue Oct 14 12:08:29 GMT 2025","77","","AlbumRepositoryTestSuite","","","","TestCreateAlbum","Test album creation functionality"
"passed","Tue Oct 14 12:08:36 GMT 2025","Tue Oct 14 12:08:36 GMT 2025","76","PlantRepositoryTestSuite","TestUpdatePlant","","","","Update plant specification",""
"passed","Tue Oct 14 12:08:04 GMT 2025","Tue Oct 14 12:08:04 GMT 2025","3","PostServiceTestSuite","TestGetPost","","","","Post not found",""
"passed","Tue Oct 14 12:07:55 GMT 2025","Tue Oct 14 12:07:55 GMT 2025","1","","MapSessionStorageTestSuite","","","","TestConcurrentAccess","Test concurrent access to session storage"
"passed","Tue Oct 14 12:08:00 GMT 2025","Tue Oct 14 12:08:00 GMT 2025","1","","ConiferousSpecificationTestSuite","","","","TestNewConiferousSpecificationValidationErrors","Test validation errors during coniferous specification creation"
"passed","Tue Oct 14 12:08:00 GMT 2025","Tue Oct 14 12:08:00 GMT 2025","0","PlantFiltersTestSuite","TestPlantDiameterFilter","","","","No plants match range",""
"passed","Tue Oct 14 12:07:59 GMT 2025","Tue Oct 14 12:07:59 GMT 2025","1","","MemberTestSuite","","","","TestCreateMemberValidationErrors","Test validation errors during member creation"
"passed","Tue Oct 14 12:07:59 GMT 2025","Tue Oct 14 12:07:59 GMT 2025","0","AlbumTestSuite","TestCreateAlbumValidationErrors","","","","Valid data",""
"passed","Tue Oct 14 12:08:00 GMT 2025","Tue Oct 14 12:08:00 GMT 2025","1","","PlantPhotosTestSuite","","","","TestIterateWithError","Test iteration with custom error"
"passed","Tue Oct 14 12:08:00 GMT 2025","Tue Oct 14 12:08:00 GMT 2025","0","PlantFiltersTestSuite","TestPlantHeightFilter","","","","Only deciduous matches",""
"passed","Tue Oct 14 12:08:00 GMT 2025","Tue Oct 14 12:08:00 GMT 2025","0","PostTestSuite","TestCreatePostValidationErrors","","","","Valid data",""
"passed","Tue Oct 14 12:08:00 GMT 2025","Tue Oct 14 12:08:00 GMT 2025","1","","PlantTestSuite","","","","TestCreatePlant_ValidationErrors","Test validation errors during plant creation"
"passed","Tue Oct 14 12:08:04 GMT 2025","Tue Oct 14 12:08:04 GMT 2025","1","SearchServiceTestSuite","TestSearchPlants","","","","Successful search with name filter",""
"passed","Tue Oct 14 12:08:25 GMT 2025","Tue Oct 14 12:08:25 GMT 2025","0","","FileStorageTestSuite","","","","TestGetNonExistentFile","Test non-existent file retrieval handling"
"passed","Tue Oct 14 12:08:00 GMT 2025","Tue Oct 14 12:08:00 GMT 2025","0","","PlantFiltersTestSuite","","","","TestPlantSoilTypeFilter","Test plant soil type filtering"
"passed","Tue Oct 14 12:08:00 GMT 2025","Tue Oct 14 12:08:00 GMT 2025","0","","PlantPhotosTestSuite","","","","TestIterateUpdateValidationError","Test update iteration with validation error"
"passed","Tue Oct 14 12:08:04 GMT 2025","Tue Oct 14 12:08:04 GMT 2025","1","SearchServiceTestSearchTestSuite","TestSearchPosts","","","","Repository error during search",""
"passed","Tue Oct 14 12:08:29 GMT 2025","Tue Oct 14 12:08:29 GMT 2025","39","AlbumRepositoryTestSuite","TestUpdateAlbum","","","","Non-existent album update",""
"passed","Tue Oct 14 12:08:04 GMT 2025","Tue Oct 14 12:08:04 GMT 2025","1","StringUtilsTestSuite","TestReplaceFunc","","","","Empty input string",""
"passed","Tue Oct 14 12:08:00 GMT 2025","Tue Oct 14 12:08:00 GMT 2025","0","PostTestSuite","TestCreatePostValidationErrors","","","","Nil tags",""
"passed","Tue Oct 14 12:08:25 GMT 2025","Tue Oct 14 12:08:25 GMT 2025","64","","FileStorageTestSuite","","","","TestDeleteFile","Test file deletion functionality"
"passed","Tue Oct 14 12:07:59 GMT 2025","Tue Oct 14 12:07:59 GMT 2025","0","AuthValidationTestSuite","TestValidateEmail","","","","Valid email address",""
"passed","Tue Oct 14 12:08:00 GMT 2025","Tue Oct 14 12:08:00 GMT 2025","0","","DeciduousSpecificationTestSuite","","","","TestNewDeciduousSpecificationSuccess","Successful creation of DeciduousSpecification with valid parameters"
"passed","Tue Oct 14 12:08:35 GMT 2025","Tue Oct 14 12:08:35 GMT 2025","77","","PlantRepositoryTestSuite","","","","TestDeletePlant","Test plant deletion functionality"
"passed","Tue Oct 14 12:08:04 GMT 2025","Tue Oct 14 12:08:04 GMT 2025","164","BcryptHasherTestSuite","TestBcryptHasherCompare","","","","Empty password comparison",""
"passed","Tue Oct 14 12:08:04 GMT 2025","Tue Oct 14 12:08:04 GMT 2025","2","PostServiceTestSuite","TestGetPost","","","","Post with no photos",""
"passed","Tue Oct 14 12:08:04 GMT 2025","Tue Oct 14 12:08:04 GMT 2025","1","StringUtilsTestSuite","TestReplaceFunc","","","","Multiple matches replacement",""
"passed","Tue Oct 14 12:08:04 GMT 2025","Tue Oct 14 12:08:04 GMT 2025","1","SearchServiceTestGetPostSuite","TestGetPost","","","","Post with no photos",""
"passed","Tue Oct 14 12:08:03 GMT 2025","Tue Oct 14 12:08:03 GMT 2025","1","AlbumServiceTestSuite","TestCreateAlbum","","","","Not authorized for album creation",""
"passed","Tue Oct 14 12:08:03 GMT 2025","Tue Oct 14 12:08:03 GMT 2025","2","AlbumServiceTestSuite","TestListAlbums","","","","Empty album list",""
"passed","Tue Oct 14 12:08:03 GMT 2025","Tue Oct 14 12:08:03 GMT 2025","1","","PlantServiceTestSuite","","","","TestUploadPlantPhoto","Test plant photo upload functionality"
"passed","Tue Oct 14 12:07:59 GMT 2025","Tue Oct 14 12:07:59 GMT 2025","0","AlbumTestSuite","TestCreateAlbumValidationErrors","","","","Creation after update",""
"passed","Tue Oct 14 12:08:03 GMT 2025","Tue Oct 14 12:08:03 GMT 2025","2","AlbumServiceTestSuite","TestCreateAlbum","","","","Successful album creation",""
"passed","Tue Oct 14 12:08:00 GMT 2025","Tue Oct 14 12:08:00 GMT 2025","0","PostFiltersTestSuite","TestPostTitleContainsFilter","","","","No match",""
"passed","Tue Oct 14 12:08:32 GMT 2025","Tue Oct 14 12:08:32 GMT 2025","3","","AuthRepositoryTestSuite","","","","TestRevokeAuthorRights","Test author rights revocation functionality"
"passed","Tue Oct 14 12:08:00 GMT 2025","Tue Oct 14 12:08:00 GMT 2025","0","","PlantFiltersTestSuite","","","","TestPlantCategoryFilter","Test plant category filtering"
"passed","Tue Oct 14 12:08:04 GMT 2025","Tue Oct 14 12:08:04 GMT 2025","1","StringUtilsTestSuite","TestReplaceFunc","","","","Custom pattern with prefix and suffix",""
"passed","Tue Oct 14 12:08:00 GMT 2025","Tue Oct 14 12:08:00 GMT 2025","0","","PlantPhotosTestSuite","","","","TestRemoveNotFound","Test removal of non-existent photo error"
"passed","Tue Oct 14 12:07:59 GMT 2025","Tue Oct 14 12:07:59 GMT 2025","1","","AlbumTestSuite","","","","TestRemovePlantSuccess","Successful removal of plant from album"
"passed","Tue Oct 14 12:08:00 GMT 2025","Tue Oct 14 12:08:00 GMT 2025","0","ConiferousSpecificationTestSuite","TestNewConiferousSpecificationValidationErrors","","","","Invalid height (negative value)",""
"passed","Tue Oct 14 12:08:00 GMT 2025","Tue Oct 14 12:08:00 GMT 2025","0","","LatexLikeParserTestSuite","","","","TestUnclosedPlantTag","Test parsing with unclosed plant tag"
"passed","Tue Oct 14 12:08:25 GMT 2025","Tue Oct 14 12:08:25 GMT 2025","117","","FileStorageTestSuite","","","","TestUpdateFile","Test file update functionality"
"passed","Tue Oct 14 12:08:04 GMT 2025","Tue Oct 14 12:08:04 GMT 2025","0","SearchServiceTestGetPostSuite","TestGetPost","","","","Nil post ID",""
"passed","Tue Oct 14 12:08:32 GMT 2025","Tue Oct 14 12:08:32 GMT 2025","1","","AuthRepositoryTestSuite","","","","TestGetMember","Test member retrieval functionality"
"passed","Tue Oct 14 12:08:00 GMT 2025","Tue Oct 14 12:08:00 GMT 2025","1","","PlantTestSuite","","","","TestAddPhotoDuplicateError","Error when adding duplicate photo to plant"
"passed","Tue Oct 14 12:08:00 GMT 2025","Tue Oct 14 12:08:00 GMT 2025","0","","PostPhotoTestSuite","","","","TestAddSuccess","Successful addition of photo to collection"
"passed","Tue Oct 14 12:08:25 GMT 2025","Tue Oct 14 12:08:25 GMT 2025","40","","FileStorageTestSuite","","","","TestDownloadFile","Test file download functionality"
"passed","Tue Oct 14 12:08:04 GMT 2025","Tue Oct 14 12:08:04 GMT 2025","1","PostServiceDeleteTestSuite","TestDeletePost","","","","User without author rights",""
"passed","Tue Oct 14 12:08:03 GMT 2025","Tue Oct 14 12:08:03 GMT 2025","0","","AuthServiceTestSuite","","","","TestLogin","Test user login functionality"
"passed","Tue Oct 14 12:08:03 GMT 2025","Tue Oct 14 12:08:03 GMT 2025","0","","PlantServiceCreateTestSuite","","","","TestCreatePlant","Test plant creation functionality"
"passed","Tue Oct 14 12:08:25 GMT 2025","Tue Oct 14 12:08:25 GMT 2025","42","","FileStorageTestSuite","","","","TestUpload","Test file upload functionality"
"passed","Tue Oct 14 12:08:04 GMT 2025","Tue Oct 14 12:08:04 GMT 2025","1","","SearchServiceGetPlantTestSuite","","","","TestGetPlantByID","Test plant retrieval by ID functionality"
"passed","Tue Oct 14 12:08:00 GMT 2025","Tue Oct 14 12:08:00 GMT 2025","1","","PostTestSuite","","","","TestUpdateTitle","Successful update of post title"
"passed","Tue Oct 14 12:08:00 GMT 2025","Tue Oct 14 12:08:00 GMT 2025","0","","PostPhotoTestSuite","","","","TestNewPostPhoto","Successful creation of post photo with auto-generated ID"
"passed","Tue Oct 14 12:08:00 GMT 2025","Tue Oct 14 12:08:00 GMT 2025","0","PostTestSuite","TestRemoveTag","","","","Success",""
"passed","Tue Oct 14 12:08:03 GMT 2025","Tue Oct 14 12:08:03 GMT 2025","2","PlantServiceCreateTestSuite","TestCreatePlant","","","","Repository create error during creation",""
"passed","Tue Oct 14 12:08:00 GMT 2025","Tue Oct 14 12:08:00 GMT 2025","0","","ConiferousSpecificationTestSuite","","","","TestConiferousImplementsPlantSpecification","Verify that ConiferousSpecification implements PlantSpecification interface"
"passed","Tue Oct 14 12:08:00 GMT 2025","Tue Oct 14 12:08:00 GMT 2025","0","","PlantPhotoTestSuite","","","","TestValidate","Test plant photo validation"
"passed","Tue Oct 14 12:08:04 GMT 2025","Tue Oct 14 12:08:04 GMT 2025","72","BcryptHasherTestSuite","TestBcryptHasherCompare","","","","Wrong password comparison",""
