"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","AlbumTestSuite","TestCreateAlbumValidationErrors","","","","Empty ID",""
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","2","","AuthorTestSuite","","","","TestCreateAuthorValidationErrors","Test validation errors during author creation"
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","3","PlantServiceCreateTestSuite","TestCreatePlant","","","","Invalid plant data during creation",""
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","AuthServiceTestSuite","TestLogin","","","","Session storage error during login",""
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","","PlantServiceTestSuite","","","","TestDeletePlant","Test plant deletion functionality"
"passed","Sat Sep 13 08:05:55 GMT 2025","Sat Sep 13 08:05:55 GMT 2025","1","PostServiceTestSuite","TestGetPost","","","","Post with no photos",""
"passed","Sat Sep 13 08:05:55 GMT 2025","Sat Sep 13 08:05:55 GMT 2025","1","SearchServiceGetPlantTestSuite","TestGetPlantByID","","","","Plant with no additional photos",""
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","1","","AlbumTestSuite","","","","TestNewAlbumSuccess","Successful creation of album with auto-generated fields"
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","1","AuthServiceTestSuite","TestRegister","","","","Successful user registration",""
"passed","Sat Sep 13 08:05:55 GMT 2025","Sat Sep 13 08:05:55 GMT 2025","0","SearchServiceTestGetPostSuite","TestGetPost","","","","Photo file not found",""
"passed","Sat Sep 13 08:07:01 GMT 2025","Sat Sep 13 08:07:01 GMT 2025","78","PlantRepositoryTestSuite","TestCreatePlant","","","","Duplicate plant",""
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","PostTestSuite","TestCreatePostValidationErrors","","","","Nil tags",""
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","4","PlantServiceTestSuite","TestDeletePlant","","","","Successful plant deletion",""
"passed","Sat Sep 13 08:07:00 GMT 2025","Sat Sep 13 08:07:00 GMT 2025","0","PlantRepositoryTestSuite","TestUpdatePlant","","","","Update non-existent plant",""
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","DeciduousSpecificationTestSuite","TestNewDeciduousSpecificationValidationErrors","","","","Invalid height",""
"passed","Sat Sep 13 08:07:15 GMT 2025","Sat Sep 13 08:07:16 GMT 2025","235","PostRepositoryTestSuite","TestListAuthorPosts","","","","Successful author posts listing",""
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","","PostTestSuite","","","","TestUpdateTitle","Successful update of post title"
"passed","Sat Sep 13 08:06:42 GMT 2025","Sat Sep 13 08:06:42 GMT 2025","239","","AlbumRepositoryTestSuite","","","","TestGetAlbum","Test album retrieval functionality"
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","1","","PostTestSuite","","","","TestCreatePostValidationErrors","Test validation errors during post creation"
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","","AuthorTestSuite","","","","TestRevokeAuthorRights","Test revocation of author rights"
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","","AlbumTestSuite","","","","TestUpdateName","Successful update of album name"
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","DeciduousSpecificationTestSuite","TestNewDeciduousSpecificationValidationErrors","","","","Invalid diameter",""
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","PostFiltersTestSuite","TestPostTagFilter","","","","Nonexistent tag",""
"passed","Sat Sep 13 08:05:55 GMT 2025","Sat Sep 13 08:05:55 GMT 2025","2","PostServiceUpdateTextTestSuite","TestUpdatePost","","","","Post not found",""
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","3","PlantServiceCreateTestSuite","TestCreatePlant","","","","Invalid category during creation",""
"passed","Sat Sep 13 08:06:41 GMT 2025","Sat Sep 13 08:06:41 GMT 2025","66","AlbumRepositoryTestSuite","TestUpdateAlbum","","","","Non-existent album update",""
"passed","Sat Sep 13 08:05:55 GMT 2025","Sat Sep 13 08:05:55 GMT 2025","66","BcryptHasherTestSuite","TestBcryptHasherHash","","","","Hash empty password",""
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","1","PlantServiceGetTestSuite","TestGetPlant","","","","Plant with empty photos",""
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","","PlantTestSuite","","","","TestUpdateSpecValidationError","Error when updating plant specification with invalid data"
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","AlbumTestSuite","TestCreateAlbumValidationErrors","","","","Future update time",""
"passed","Sat Sep 13 08:07:40 GMT 2025","Sat Sep 13 08:09:33 GMT 2025","112948","","PlantTestSuite","","","","TestE2EPlant","Test plant creation and retrieval functionality"
"passed","Sat Sep 13 08:07:16 GMT 2025","Sat Sep 13 08:07:16 GMT 2025","0","PostRepositoryTestSuite","TestListAuthorPosts","","","","Empty author posts list",""
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","1","","AlbumServiceTestSuite","","","","TestUpdateAlbumName","Test album name update functionality"
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","","PlantFiltersTestSuite","","","","TestPlantLightRelationFilter","Test plant light relation filtering"
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","1","","PostFiltersTestSuite","","","","TestPostTitleContainsFilter","Test partial post title matching"
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","PlantFiltersTestSuite","TestPlantHeightFilter","","","","Both plants match range",""
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","","PostTestSuite","","","","TestAddPhoto","Test photo addition error handling"
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","PlantFiltersTestSuite","TestPlantDiameterFilter","","","","Only deciduous matches",""
"passed","Sat Sep 13 08:06:45 GMT 2025","Sat Sep 13 08:06:45 GMT 2025","160","","AuthRepositoryTestSuite","","","","TestCreateMember","Test member creation functionality"
"passed","Sat Sep 13 08:06:42 GMT 2025","Sat Sep 13 08:06:42 GMT 2025","293","","AlbumRepositoryTestSuite","","","","TestCreateAlbum","Test album creation functionality"
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","1","AlbumServiceTestSuite","TestAddPlantToAlbum","","","","Successful plant addition to album",""
"passed","Sat Sep 13 08:07:01 GMT 2025","Sat Sep 13 08:07:01 GMT 2025","1","PlantRepositoryTestSuite","TestDeletePlant","","","","Delete non-existent plant",""
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","DeciduousSpecificationTestSuite","TestNewDeciduousSpecificationValidationErrors","","","","Valid parameters",""
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","","PostPhotoTestSuite","","","","TestNewPostPhoto","Successful creation of post photo with auto-generated ID"
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","ConiferousSpecificationTestSuite","TestNewConiferousSpecificationValidationErrors","","","","Invalid height (negative value)",""
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","1","","AlbumServiceTestSuite","","","","TestAddPlantToAlbum","Test adding plants to album functionality"
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","","AlbumTestSuite","","","","TestCreateAlbumSuccess","Successful creation of album with valid parameters"
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","","ConiferousSpecificationTestSuite","","","","TestNewConiferousSpecificationSuccess","Successful creation of ConiferousSpecification with valid parameters"
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","1","","ConiferousSpecificationTestSuite","","","","TestConiferousImplementsPlantSpecification","Verify that ConiferousSpecification implements PlantSpecification interface"
"passed","Sat Sep 13 08:05:55 GMT 2025","Sat Sep 13 08:05:55 GMT 2025","0","","PostServiceTestSuite","","","","TestGetPost","Test post retrieval functionality"
"passed","Sat Sep 13 08:06:46 GMT 2025","Sat Sep 13 08:06:47 GMT 2025","169","","AuthRepositoryTestSuite","","","","TestGetAuthor","Test author retrieval functionality"
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","3","AlbumServiceTestSuite","TestUpdateAlbumName","","","","Successful album name update",""
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","","ConiferousSpecificationTestSuite","","","","TestPlantWithConiferousSpecification","Integration test: creating a plant with coniferous specification"
"passed","Sat Sep 13 08:05:55 GMT 2025","Sat Sep 13 08:05:55 GMT 2025","68","BcryptHasherTestSuite","TestBcryptHasherCompare","","","","Wrong password comparison",""
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","","DeciduousSpecificationTestSuite","","","","TestGettersReturnCorrectValues","Test that DeciduousSpecification getters return correct values"
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","AuthValidationTestSuite","TestValidateEmail","","","","Missing domain part",""
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","","PostTestSuite","","","","TestGetters","Test post getter methods"
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","2","PlantServiceGetTestSuite","TestGetPlant","","","","Successful plant retrieval",""
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","1","","AuthValidationTestSuite","","","","TestValidateEmail","Test email validation with various input cases"
"passed","Sat Sep 13 08:07:01 GMT 2025","Sat Sep 13 08:07:01 GMT 2025","0","PlantRepositoryTestSuite","TestGetPlant","","","","Non-existent plant",""
"passed","Sat Sep 13 08:07:00 GMT 2025","Sat Sep 13 08:07:01 GMT 2025","532","","PlantRepositoryTestSuite","","","","TestCreatePlant","Test plant creation functionality"
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","","ConiferousSpecificationTestSuite","","","","TestGettersReturnCorrectValues","Test that ConiferousSpecification getters return correct values"
"passed","Sat Sep 13 08:07:15 GMT 2025","Sat Sep 13 08:07:16 GMT 2025","394","","PostRepositoryTestSuite","","","","TestListAuthorPosts","Test listing author posts functionality"
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","AuthorTestSuite","TestCreateAuthorValidationErrors","","","","Valid data",""
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","PostTestSuite","TestCreatePostValidationErrors","","","","Empty authorID",""
"passed","Sat Sep 13 08:05:55 GMT 2025","Sat Sep 13 08:05:55 GMT 2025","1","SearchServiceTestSearchTestSuite","TestSearchPosts","","","","Empty search results",""
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","","AuthorTestSuite","","","","TestHasMemberRights","Test member rights checking"
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","","PlantPhotoTestSuite","","","","TestValidate","Test plant photo validation"
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","AlbumTestSuite","TestCreateAlbumValidationErrors","","","","Empty plantID in list",""
"passed","Sat Sep 13 08:05:55 GMT 2025","Sat Sep 13 08:05:55 GMT 2025","0","StringUtilsTestSuite","TestReplaceFunc","","","","Basic replacement with single match",""
"passed","Sat Sep 13 08:06:47 GMT 2025","Sat Sep 13 08:06:47 GMT 2025","160","","AuthRepositoryTestSuite","","","","TestPromoteToAuthor","Test member promotion to author functionality"
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","","AuthorTestSuite","","","","TestAuth","Test author authentication"
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","1","PlantFiltersTestSuite","TestPlantHeightFilter","","","","No plants match range",""
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","AuthValidationTestSuite","TestValidateEmail","","","","Valid email address",""
"passed","Sat Sep 13 08:07:01 GMT 2025","Sat Sep 13 08:07:01 GMT 2025","246","","PlantRepositoryTestSuite","","","","TestGetPlant","Test plant retrieval functionality"
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","AuthorTestSuite","TestCreateAuthorValidationErrors","","","","Revoke time before give time",""
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","","MemberTestSuite","","","","TestCreateMemberSuccess","Successful creation of member with valid parameters"
"passed","Sat Sep 13 08:05:55 GMT 2025","Sat Sep 13 08:05:55 GMT 2025","0","BcryptHasherTestSuite","TestNewBcryptHasher","","","","Panic when cost too low",""
"passed","Sat Sep 13 08:05:55 GMT 2025","Sat Sep 13 08:05:55 GMT 2025","2","PostServiceCreateTestSuite","TestCreatePost","","","","Not authorized user",""
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","","DeciduousSpecificationTestSuite","","","","TestValidateSuccess","Successful validation of DeciduousSpecification"
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","PlantTestSuite","TestCreatePlant_ValidationErrors","","","","Future creation date should cause validation error",""
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","MemberTestSuite","TestCreateMemberValidationErrors","","","","Empty name",""
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","","PlantTestSuite","","","","TestUpdateSpecSuccess","Successful update of plant specification"
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","","LatexLikeParserTestSuite","","","","TestMultiplePlantsByUUID","Test parsing multiple plant references by UUID"
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","","PlantFiltersTestSuite","","","","TestPlantNameFilter","Test plant name filtering"
"passed","Sat Sep 13 08:05:55 GMT 2025","Sat Sep 13 08:05:55 GMT 2025","1","BcryptHasherTestSuite","TestNewBcryptHasher","","","","Valid cost parameter",""
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","1","","PostTestSuite","","","","TestRemoveTag","Test tag removal functionality"
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","1","AlbumServiceTestSuite","TestListAlbums","","","","Successful album listing",""
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","PlantPhotoTestSuite","TestCreatePlantPhotoValidationErrors","","","","Empty file ID",""
"passed","Sat Sep 13 08:05:55 GMT 2025","Sat Sep 13 08:05:55 GMT 2025","0","PostServiceCreateTestSuite","TestCreatePost","","","","Post creation with empty files",""
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","PlantTestSuite","TestCreatePlant_ValidationErrors","","","","Empty UUID should cause validation error",""
"passed","Sat Sep 13 08:05:55 GMT 2025","Sat Sep 13 08:05:55 GMT 2025","1","PostServiceDeleteTestSuite","TestDeletePost","","","","Not authorized user",""
"passed","Sat Sep 13 08:05:53 GMT 2025","Sat Sep 13 08:05:53 GMT 2025","0","","MapSessionStorageTestSuite","","","","TestDeleteSession","Test session deletion from storage"
"passed","Sat Sep 13 08:06:46 GMT 2025","Sat Sep 13 08:06:46 GMT 2025","160","","AuthRepositoryTestSuite","","","","TestGetByName","Test member retrieval by name functionality"
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","3","","AuthServiceTestSuite","","","","TestLogin","Test user login functionality"
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","PostTestSuite","TestAddTag","","","","Duplicate",""
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","1","","PlantTestSuite","","","","TestCreatePlant_Success","Successful plant creation with valid data"
"passed","Sat Sep 13 08:05:55 GMT 2025","Sat Sep 13 08:05:55 GMT 2025","0","BcryptHasherTestSuite","TestBcryptHasherCompare","","","","Invalid hash comparison",""
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","1","AuthServiceTestSuite","TestLogin","","","","Invalid credentials during login",""
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","AuthorTestSuite","TestCreateAuthorValidationErrors","","","","Zero give time",""
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","","MemberTestSuite","","","","TestAuthFailure","Failed member authentication"
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","","PlantTestSuite","","","","TestNewPlant_Success","Successful plant creation via NewPlant with auto-generated ID"
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","AuthValidationTestSuite","TestValidateEmail","","","","Email with numeric domain",""
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","","AuthorTestSuite","","","","TestID","Test author ID retrieval"
"passed","Sat Sep 13 08:07:15 GMT 2025","Sat Sep 13 08:07:15 GMT 2025","267","","PostRepositoryTestSuite","","","","TestGetPost","Test post retrieval functionality"
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","","MemberTestSuite","","","","TestCreateMemberValidationErrors","Test validation errors during member creation"
"passed","Sat Sep 13 08:07:30 GMT 2025","Sat Sep 13 08:07:30 GMT 2025","161","SearchRepositoryTestSuite","TestSearchPosts","","","","Search posts by tag",""
"passed","Sat Sep 13 08:06:45 GMT 2025","Sat Sep 13 08:06:46 GMT 2025","156","","AuthRepositoryTestSuite","","","","TestUpdateNonExistentMember","Test non-existent member update handling"
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","","PostFiltersTestSuite","","","","TestPostAuthorFilter","Test post author filtering"
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","5","AlbumServiceTestSuite","TestUpdateAlbumName","","","","Not owner trying to update album name",""
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","1","","PostTestSuite","","","","TestAddTag","Test tag addition functionality"
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","5","AlbumServiceTestSuite","TestRemovePlantFromAlbum","","","","Plant not found in album during removal",""
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","PostTestSuite","TestAddTag","","","","Max tags",""
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","PostPhotoTestSuite","TestValidate","","","","Empty file ID",""
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","1","","PlantPhotosTestSuite","","","","TestRemoveSuccess","Test successful removal of photos from collection"
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","","LatexLikeParserTestSuite","","","","TestMixedPlantsByUUIDAndName","Test parsing mixed plant references by UUID and name"
"passed","Sat Sep 13 08:07:29 GMT 2025","Sat Sep 13 08:07:30 GMT 2025","515","","SearchRepositoryTestSuite","","","","TestSearchPosts","Test post search functionality"
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","2","PlantServiceGetTestSuite","TestGetPlant","","","","Main photo not found during retrieval",""
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","","LatexLikeParserTestSuite","","","","TestNoPlants","Test parsing text without plant references"
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","AuthValidationTestSuite","TestValidateEmail","","","","Missing @ symbol",""
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","","PostPhotoTestSuite","","","","TestAddMaxPhotos","Test maximum photos limit enforcement"
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","PostPhotoTestSuite","TestValidate","","","","Invalid place number",""
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","PostTestSuite","TestRemoveTag","","","","Not found",""
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","MemberTestSuite","TestCreateMemberValidationErrors","","","","Empty email",""
"passed","Sat Sep 13 08:06:42 GMT 2025","Sat Sep 13 08:06:42 GMT 2025","46","AlbumRepositoryTestSuite","TestGetAlbum","","","","Successful album retrieval",""
"passed","Sat Sep 13 08:05:55 GMT 2025","Sat Sep 13 08:05:55 GMT 2025","0","PostServiceDeleteTestSuite","TestDeletePost","","","","Successful post deletion",""
"passed","Sat Sep 13 08:07:15 GMT 2025","Sat Sep 13 08:07:15 GMT 2025","86","PostRepositoryTestSuite","TestCreatePost","","","","Successful post creation",""
"passed","Sat Sep 13 08:05:55 GMT 2025","Sat Sep 13 08:05:55 GMT 2025","1","SearchServiceTestSearchTestSuite","TestSearchPosts","","","","Successful post search",""
"passed","Sat Sep 13 08:06:45 GMT 2025","Sat Sep 13 08:06:45 GMT 2025","163","","AuthRepositoryTestSuite","","","","TestGetByEmail","Test member retrieval by email functionality"
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","AuthValidationTestSuite","TestValidateEmail","","","","Empty email string",""
"passed","Sat Sep 13 08:05:55 GMT 2025","Sat Sep 13 08:05:55 GMT 2025","2","PostServiceUpdateTextTestSuite","TestUpdatePost","","","","Empty title",""
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","","PlantPhotoTestSuite","","","","TestGetters","Test plant photo getter methods"
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","","PlantPhotosTestSuite","","","","TestIterateWithError","Test iteration with custom error"
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","","LatexLikeParserTestSuite","","","","TestSuffix","Test parser suffix method"
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","PostFiltersTestSuite","TestPostTitleContainsFilter","","","","Partial match",""
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","AuthValidationTestSuite","TestValidateEmail","","","","Email with multiple @ symbols",""
"passed","Sat Sep 13 08:05:55 GMT 2025","Sat Sep 13 08:05:55 GMT 2025","1","PostServiceCreateTestSuite","TestCreatePost","","","","Invalid file content type",""
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","2","","MemberTestSuite","","","","TestNewMemberSuccess","Successful creation of member with auto-generated fields"
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","","AlbumServiceTestSuite","","","","TestRemovePlantFromAlbum","Test removing plants from album functionality"
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","PostTestSuite","TestCreatePostValidationErrors","","","","Empty tag",""
"passed","Sat Sep 13 08:06:42 GMT 2025","Sat Sep 13 08:06:42 GMT 2025","268","","AlbumRepositoryTestSuite","","","","TestDeleteAlbum","Test album deletion functionality"
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","","PlantPhotoTestSuite","","","","TestCreatePlantPhotoSuccess","Successful creation of plant photo with valid parameters"
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","PlantFiltersTestSuite","TestPlantDiameterFilter","","","","No plants match range",""
"passed","Sat Sep 13 08:05:55 GMT 2025","Sat Sep 13 08:05:55 GMT 2025","1","SearchServiceGetPlantTestSuite","TestGetPlantByID","","","","Main photo not found",""
"passed","Sat Sep 13 08:05:54 GMT 2025","Sat Sep 13 08:05:54 GMT 2025","0","PostFiltersTestSuite","TestPostTitleContainsFilter","","","","Case insensitive",""
