"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 11 22:08:49 GMT 2025","Thu Sep 11 22:08:49 GMT 2025","0","BcryptHasherTestSuite","TestNewBcryptHasher","","","","Valid cost parameter",""
"passed","Thu Sep 11 22:08:48 GMT 2025","Thu Sep 11 22:08:48 GMT 2025","0","","PlantPhotosTestSuite","","","","TestIterateWithError","Test iteration with custom error"
"passed","Thu Sep 11 22:08:49 GMT 2025","Thu Sep 11 22:08:49 GMT 2025","1","","PlantServiceTestSuite","","","","TestUploadPlantPhoto","Test plant photo upload functionality"
"passed","Thu Sep 11 22:08:48 GMT 2025","Thu Sep 11 22:08:48 GMT 2025","0","","LatexLikeParserTestSuite","","","","TestInvalidPlantUUID","Test parsing with invalid plant UUID"
"passed","Thu Sep 11 22:08:49 GMT 2025","Thu Sep 11 22:08:49 GMT 2025","0","AuthServiceTestSuite","TestLogout","","","","Successful logout",""
"passed","Thu Sep 11 22:08:49 GMT 2025","Thu Sep 11 22:08:49 GMT 2025","1","","PostServiceUpdateTextTestSuite","","","","TestUpdatePost","Test post update functionality"
"passed","Thu Sep 11 22:08:48 GMT 2025","Thu Sep 11 22:08:48 GMT 2025","0","ConiferousSpecificationTestSuite","TestNewConiferousSpecificationValidationErrors","","","","Invalid diameter (zero value)",""
"passed","Thu Sep 11 22:08:49 GMT 2025","Thu Sep 11 22:08:49 GMT 2025","2","SearchServiceTestSuite","TestSearchPlants","","","","Successful search with category filter",""
"passed","Thu Sep 11 22:08:49 GMT 2025","Thu Sep 11 22:08:49 GMT 2025","2","PostServiceUpdateTextTestSuite","TestUpdatePost","","","","Invalid content",""
"passed","Thu Sep 11 22:08:49 GMT 2025","Thu Sep 11 22:08:49 GMT 2025","0","SearchServiceTestSearchTestSuite","TestSearchPosts","","","","Repository error during search",""
"passed","Thu Sep 11 22:08:48 GMT 2025","Thu Sep 11 22:08:48 GMT 2025","1","AlbumServiceTestSuite","TestUpdateAlbumName","","","","Not owner trying to update album name",""
"passed","Thu Sep 11 22:08:48 GMT 2025","Thu Sep 11 22:08:48 GMT 2025","0","AuthValidationTestSuite","TestValidateEmail","","","","Valid email address",""
"passed","Thu Sep 11 22:08:49 GMT 2025","Thu Sep 11 22:08:49 GMT 2025","4","PlantServiceCreateTestSuite","TestCreatePlant","","","","Invalid category during creation",""
"passed","Thu Sep 11 22:08:49 GMT 2025","Thu Sep 11 22:08:49 GMT 2025","1","PlantServiceGetTestSuite","TestGetPlant","","","","Plant not found during retrieval",""
"passed","Thu Sep 11 22:08:48 GMT 2025","Thu Sep 11 22:08:48 GMT 2025","1","AlbumServiceTestSuite","TestUpdateAlbumName","","","","Successful album name update",""
"passed","Thu Sep 11 22:10:17 GMT 2025","Thu Sep 11 22:10:17 GMT 2025","135","PostRepositoryTestSuite","TestCreatePost","","","","Successful post creation",""
"passed","Thu Sep 11 22:08:49 GMT 2025","Thu Sep 11 22:08:49 GMT 2025","2","PlantServiceCreateTestSuite","TestCreatePlant","","","","Invalid specification during creation",""
"passed","Thu Sep 11 22:08:48 GMT 2025","Thu Sep 11 22:08:48 GMT 2025","0","PostFiltersTestSuite","TestPostTitleContainsFilter","","","","Case insensitive",""
"passed","Thu Sep 11 22:08:48 GMT 2025","Thu Sep 11 22:08:48 GMT 2025","0","MemberTestSuite","TestCreateMemberValidationErrors","","","","Valid data",""
"passed","Thu Sep 11 22:08:48 GMT 2025","Thu Sep 11 22:08:48 GMT 2025","0","","LatexLikeParserTestSuite","","","","TestMultiplePlantsByUUID","Test parsing multiple plant references by UUID"
"passed","Thu Sep 11 22:08:48 GMT 2025","Thu Sep 11 22:08:48 GMT 2025","1","","PostPhotoTestSuite","","","","TestValidate","Test validation of post photos collection"
"passed","Thu Sep 11 22:08:49 GMT 2025","Thu Sep 11 22:08:49 GMT 2025","1","PlantServiceCreateTestSuite","TestCreatePlant","","","","Not authorized for plant creation",""
"passed","Thu Sep 11 22:08:49 GMT 2025","Thu Sep 11 22:08:49 GMT 2025","2","PlantServiceCreateTestSuite","TestCreatePlant","","","","Repository create error during creation",""
"passed","Thu Sep 11 22:08:48 GMT 2025","Thu Sep 11 22:08:48 GMT 2025","0","","PlantFiltersTestSuite","","","","TestPlantSoilAcidityFilter","Test plant soil acidity range filtering"
"passed","Thu Sep 11 22:08:48 GMT 2025","Thu Sep 11 22:08:48 GMT 2025","1","","AuthorTestSuite","","","","TestCreateAuthorValidationErrors","Test validation errors during author creation"
"passed","Thu Sep 11 22:09:43 GMT 2025","Thu Sep 11 22:09:43 GMT 2025","65","AlbumRepositoryTestSuite","TestDeleteAlbum","","","","Non-existent album deletion",""
"passed","Thu Sep 11 22:08:49 GMT 2025","Thu Sep 11 22:08:49 GMT 2025","1","SearchServiceTestGetPostSuite","TestGetPost","","","","Photo file not found",""
"passed","Thu Sep 11 22:08:49 GMT 2025","Thu Sep 11 22:08:49 GMT 2025","1","PostServiceUpdateTextTestSuite","TestUpdatePost","","","","Successful post update",""
"passed","Thu Sep 11 22:08:48 GMT 2025","Thu Sep 11 22:08:48 GMT 2025","0","PostTestSuite","TestCreatePostValidationErrors","","","","Empty ID",""
"passed","Thu Sep 11 22:08:48 GMT 2025","Thu Sep 11 22:08:48 GMT 2025","0","","PostTestSuite","","","","TestAddTag","Test tag addition functionality"
"passed","Thu Sep 11 22:08:49 GMT 2025","Thu Sep 11 22:08:49 GMT 2025","1","PostServiceCreateTestSuite","TestCreatePost","","","","File upload error",""
"passed","Thu Sep 11 22:10:32 GMT 2025","Thu Sep 11 22:10:32 GMT 2025","230","","SearchRepositoryTestSuite","","","","TestGetPlantByID","Test plant retrieval by ID"
"passed","Thu Sep 11 22:08:48 GMT 2025","Thu Sep 11 22:08:48 GMT 2025","0","","PlantFiltersTestSuite","","","","TestPlantLatinNameFilter","Test plant latin name filtering"
"passed","Thu Sep 11 22:08:48 GMT 2025","Thu Sep 11 22:08:48 GMT 2025","0","","DeciduousSpecificationTestSuite","","","","TestNewDeciduousSpecificationSuccess","Successful creation of DeciduousSpecification with valid parameters"
"passed","Thu Sep 11 22:08:48 GMT 2025","Thu Sep 11 22:08:48 GMT 2025","0","MemberTestSuite","TestCreateMemberValidationErrors","","","","Invalid email",""
"passed","Thu Sep 11 22:08:49 GMT 2025","Thu Sep 11 22:08:49 GMT 2025","0","","PostServiceDeleteTestSuite","","","","TestDeletePost","Test post deletion functionality"
"passed","Thu Sep 11 22:09:43 GMT 2025","Thu Sep 11 22:09:43 GMT 2025","189","","AlbumRepositoryTestSuite","","","","TestCreateAlbum","Test album creation functionality"
"passed","Thu Sep 11 22:08:48 GMT 2025","Thu Sep 11 22:08:48 GMT 2025","0","","PostTestSuite","","","","TestCreatePostSuccess","Successful creation of post with valid parameters"
"passed","Thu Sep 11 22:08:48 GMT 2025","Thu Sep 11 22:08:48 GMT 2025","0","","AuthorTestSuite","","","","TestID","Test author ID retrieval"
"passed","Thu Sep 11 22:08:48 GMT 2025","Thu Sep 11 22:08:48 GMT 2025","1","","PostFiltersTestSuite","","","","TestPostTitleContainsFilter","Test partial post title matching"
"passed","Thu Sep 11 22:08:49 GMT 2025","Thu Sep 11 22:08:49 GMT 2025","0","PostServiceTestSuite","TestGetPost","","","","Successful post retrieval",""
"passed","Thu Sep 11 22:08:48 GMT 2025","Thu Sep 11 22:08:48 GMT 2025","1","","ConiferousSpecificationTestSuite","","","","TestGettersReturnCorrectValues","Test that ConiferousSpecification getters return correct values"
"passed","Thu Sep 11 22:08:49 GMT 2025","Thu Sep 11 22:08:49 GMT 2025","1","SearchServiceTestGetPostSuite","TestGetPost","","","","Post not found",""
"passed","Thu Sep 11 22:08:49 GMT 2025","Thu Sep 11 22:08:49 GMT 2025","0","","PostServiceTestSuite","","","","TestGetPost","Test post retrieval functionality"
"passed","Thu Sep 11 22:10:44 GMT 2025","Thu Sep 11 22:12:40 GMT 2025","115598","","PlantTestSuite","","","","TestE2EPlant","Test plant creation and retrieval functionality"
"passed","Thu Sep 11 22:08:49 GMT 2025","Thu Sep 11 22:08:49 GMT 2025","2","","AuthServiceTestSuite","","","","TestRegister","Test user registration functionality"
"passed","Thu Sep 11 22:08:48 GMT 2025","Thu Sep 11 22:08:48 GMT 2025","0","","PlantFiltersTestSuite","","","","TestPlantCategoryFilter","Test plant category filtering"
"passed","Thu Sep 11 22:08:48 GMT 2025","Thu Sep 11 22:08:48 GMT 2025","0","PlantPhotoTestSuite","TestCreatePlantPhotoValidationErrors","","","","Empty ID",""
"passed","Thu Sep 11 22:09:48 GMT 2025","Thu Sep 11 22:09:48 GMT 2025","159","","AuthRepositoryTestSuite","","","","TestCreateDuplicateMember","Test duplicate member creation handling"
"passed","Thu Sep 11 22:08:48 GMT 2025","Thu Sep 11 22:08:48 GMT 2025","0","","AlbumTestSuite","","","","TestRemovePlantNotFound","Failed removal of non-existent plant from album"
"passed","Thu Sep 11 22:08:48 GMT 2025","Thu Sep 11 22:08:48 GMT 2025","0","","PostTestSuite","","","","TestNewPostSuccess","Successful creation of post with auto-generated fields"
"passed","Thu Sep 11 22:08:49 GMT 2025","Thu Sep 11 22:08:49 GMT 2025","0","BcryptHasherTestSuite","TestNewBcryptHasher","","","","Panic when cost too low",""
"passed","Thu Sep 11 22:08:49 GMT 2025","Thu Sep 11 22:08:49 GMT 2025","1","SearchServiceTestSuite","TestSearchPlants","","","","Successful search without filters",""
"passed","Thu Sep 11 22:08:48 GMT 2025","Thu Sep 11 22:08:48 GMT 2025","0","","AlbumTestSuite","","","","TestUpdateDescription","Successful update of album description"
"passed","Thu Sep 11 22:10:01 GMT 2025","Thu Sep 11 22:10:02 GMT 2025","559","","PlantRepositoryTestSuite","","","","TestCreatePlant","Test plant creation functionality"
"passed","Thu Sep 11 22:08:48 GMT 2025","Thu Sep 11 22:08:48 GMT 2025","0","","PlantPhotoTestSuite","","","","TestNewPlantPhotoSuccess","Successful creation of plant photo with auto-generated ID"
"passed","Thu Sep 11 22:08:48 GMT 2025","Thu Sep 11 22:08:48 GMT 2025","0","","AlbumTestSuite","","","","TestGetOwnerID","Test owner ID retrieval"
"passed","Thu Sep 11 22:08:48 GMT 2025","Thu Sep 11 22:08:48 GMT 2025","1","","AlbumTestSuite","","","","TestCreateAlbumValidationErrors","Test validation errors during album creation"
"passed","Thu Sep 11 22:08:49 GMT 2025","Thu Sep 11 22:08:49 GMT 2025","3","PlantServiceCreateTestSuite","TestCreatePlant","","","","File upload error during creation",""
"passed","Thu Sep 11 22:08:49 GMT 2025","Thu Sep 11 22:08:49 GMT 2025","1","StringUtilsTestSuite","TestReplaceFunc","","","","Empty matches handling",""
"passed","Thu Sep 11 22:09:47 GMT 2025","Thu Sep 11 22:09:47 GMT 2025","162","","AuthRepositoryTestSuite","","","","TestGetByEmail","Test member retrieval by email functionality"
"passed","Thu Sep 11 22:09:47 GMT 2025","Thu Sep 11 22:09:47 GMT 2025","158","","AuthRepositoryTestSuite","","","","TestGetMember","Test member retrieval functionality"
"passed","Thu Sep 11 22:08:47 GMT 2025","Thu Sep 11 22:08:47 GMT 2025","0","","MapSessionStorageTestSuite","","","","TestDeleteSession","Test session deletion from storage"
"passed","Thu Sep 11 22:08:49 GMT 2025","Thu Sep 11 22:08:49 GMT 2025","1","SearchServiceTestSuite","TestSearchPlants","","","","Repository error during search",""
"passed","Thu Sep 11 22:08:48 GMT 2025","Thu Sep 11 22:08:48 GMT 2025","0","AuthValidationTestSuite","TestValidateEmail","","","","Missing domain part",""
"passed","Thu Sep 11 22:08:49 GMT 2025","Thu Sep 11 22:08:49 GMT 2025","1","PlantServiceTestSuite","TestUpdatePlantSpec","","","","Successful plant specification update",""
"passed","Thu Sep 11 22:08:49 GMT 2025","Thu Sep 11 22:08:49 GMT 2025","2","PostServiceTestSuite","TestGetPost","","","","Not authorized user",""
"passed","Thu Sep 11 22:08:49 GMT 2025","Thu Sep 11 22:08:49 GMT 2025","66","BcryptHasherTestSuite","TestBcryptHasherCompare","","","","Wrong password comparison",""
"passed","Thu Sep 11 22:10:16 GMT 2025","Thu Sep 11 22:10:16 GMT 2025","194","","PostRepositoryTestSuite","","","","TestGetPost","Test post retrieval functionality"
"passed","Thu Sep 11 22:08:49 GMT 2025","Thu Sep 11 22:08:49 GMT 2025","1","SearchServiceTestSearchTestSuite","TestSearchPosts","","","","Empty search results",""
"passed","Thu Sep 11 22:08:49 GMT 2025","Thu Sep 11 22:08:49 GMT 2025","3","PostServiceUpdateTextTestSuite","TestUpdatePost","","","","Not authorized user",""
"passed","Thu Sep 11 22:08:49 GMT 2025","Thu Sep 11 22:08:49 GMT 2025","67","BcryptHasherTestSuite","TestBcryptHasherCompare","","","","Successful password comparison",""
"passed","Thu Sep 11 22:08:48 GMT 2025","Thu Sep 11 22:08:48 GMT 2025","1","","PlantFiltersTestSuite","","","","TestPlantDiameterFilter","Test plant diameter range filtering"
"passed","Thu Sep 11 22:08:48 GMT 2025","Thu Sep 11 22:08:48 GMT 2025","0","AlbumTestSuite","TestCreateAlbumValidationErrors","","","","Nil plantIDs",""
"passed","Thu Sep 11 22:08:49 GMT 2025","Thu Sep 11 22:08:49 GMT 2025","1","PostServiceDeleteTestSuite","TestDeletePost","","","","User without author rights",""
"passed","Thu Sep 11 22:08:48 GMT 2025","Thu Sep 11 22:08:48 GMT 2025","0","PlantTestSuite","TestCreatePlant_ValidationErrors","","","","Future creation date should cause validation error",""
"passed","Thu Sep 11 22:08:48 GMT 2025","Thu Sep 11 22:08:48 GMT 2025","0","","PostPhotoTestSuite","","","","TestAddSuccess","Successful addition of photo to collection"
"passed","Thu Sep 11 22:08:49 GMT 2025","Thu Sep 11 22:08:49 GMT 2025","2","AuthServiceTestSuite","TestLogin","","","","User not found during login",""
"passed","Thu Sep 11 22:08:47 GMT 2025","Thu Sep 11 22:08:47 GMT 2025","0","","MapSessionStorageTestSuite","","","","TestDeleteNonExistentSession","Test deletion of non-existent session"
"passed","Thu Sep 11 22:08:48 GMT 2025","Thu Sep 11 22:08:48 GMT 2025","0","","AlbumTestSuite","","","","TestUpdateName","Successful update of album name"
"passed","Thu Sep 11 22:08:48 GMT 2025","Thu Sep 11 22:08:48 GMT 2025","1","","MemberTestSuite","","","","TestCreateMemberValidationErrors","Test validation errors during member creation"
"passed","Thu Sep 11 22:08:49 GMT 2025","Thu Sep 11 22:08:49 GMT 2025","0","","SearchServiceTestSearchTestSuite","","","","TestSearchPosts","Test post search functionality"
