"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","1","AlbumTestSuite","TestCreateAlbumValidationErrors","","","","Creation after update",""
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","0","","AuthorTestSuite","","","","TestCreateAuthorSuccess","Successful creation of author with valid parameters"
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","0","PostTestSuite","TestRemoveTag","","","","Not found",""
"failed","Tue Sep 16 20:11:12 GMT 2025","Tue Sep 16 20:11:14 GMT 2025","1706","","SearchRepositoryTestSuite","","","","TestGetPlantByID",""
"passed","Tue Sep 16 20:11:13 GMT 2025","Tue Sep 16 20:11:13 GMT 2025","1","SearchServiceTestGetPostSuite","TestGetPost","","","","Post not found",""
"passed","Tue Sep 16 20:11:13 GMT 2025","Tue Sep 16 20:11:13 GMT 2025","1","","PostServiceCreateTestSuite","","","","TestCreatePost","Test post creation functionality"
"passed","Tue Sep 16 20:11:12 GMT 2025","Tue Sep 16 20:11:12 GMT 2025","1","AuthServiceTestSuite","TestLogin","","","","Invalid credentials during login",""
"passed","Tue Sep 16 20:11:12 GMT 2025","Tue Sep 16 20:11:12 GMT 2025","0","","AlbumServiceTestSuite","","","","TestUpdateAlbumName","Test album name update functionality"
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","0","","PlantPhotosTestSuite","","","","TestIterateUpdateValidationError","Test update iteration with validation error"
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","0","PlantPhotoTestSuite","TestCreatePlantPhotoValidationErrors","","","","Empty file ID",""
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","0","PostTestSuite","TestCreatePostValidationErrors","","","","Nil tags",""
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","0","","AlbumTestSuite","","","","TestGetOwnerID","Test owner ID retrieval"
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","0","","ConiferousSpecificationTestSuite","","","","TestConiferousImplementsPlantSpecification","Verify that ConiferousSpecification implements PlantSpecification interface"
"passed","Tue Sep 16 20:11:13 GMT 2025","Tue Sep 16 20:11:13 GMT 2025","2","PlantServiceTestSuite","TestUpdatePlantSpec","","","","Successful plant specification update",""
"passed","Tue Sep 16 20:11:12 GMT 2025","Tue Sep 16 20:11:12 GMT 2025","5","AlbumServiceTestSuite","TestRemovePlantFromAlbum","","","","Plant not found in album during removal",""
"failed","Tue Sep 16 20:10:57 GMT 2025","Tue Sep 16 20:10:57 GMT 2025","1","","FileStorageTestSuite","","","","TestUpdateFile",""
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","0","","PlantFiltersTestSuite","","","","TestPlantSoilTypeFilter","Test plant soil type filtering"
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","0","","LatexLikeParserTestSuite","","","","TestSuffix","Test parser suffix method"
"passed","Tue Sep 16 20:11:13 GMT 2025","Tue Sep 16 20:11:13 GMT 2025","1","PostServiceTestSuite","TestGetPost","","","","Successful post retrieval",""
"passed","Tue Sep 16 20:11:14 GMT 2025","Tue Sep 16 20:11:14 GMT 2025","0","StringUtilsTestSuite","TestReplaceFunc","","","","Replacer returns empty string",""
"passed","Tue Sep 16 20:11:13 GMT 2025","Tue Sep 16 20:11:13 GMT 2025","2","PostServiceTestSuite","TestGetPost","","","","User without author rights",""
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","0","PostTestSuite","TestCreatePostValidationErrors","","","","Empty title",""
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","0","AuthValidationTestSuite","TestValidateEmail","","","","Valid email with plus addressing",""
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","0","","PostPhotoTestSuite","","","","TestValidate","Test validation of post photos collection"
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","0","","PostPhotoTestSuite","","","","TestAddMaxPhotos","Test maximum photos limit enforcement"
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","0","","PostTestSuite","","","","TestAddTag","Test tag addition functionality"
"passed","Tue Sep 16 20:11:12 GMT 2025","Tue Sep 16 20:11:12 GMT 2025","0","","AuthServiceTestSuite","","","","TestAuthenticate","Test user authentication functionality"
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","0","ConiferousSpecificationTestSuite","TestNewConiferousSpecificationValidationErrors","","","","Valid parameters",""
"passed","Tue Sep 16 20:11:13 GMT 2025","Tue Sep 16 20:11:13 GMT 2025","5","PlantServiceGetTestSuite","TestGetPlant","","","","Successful plant retrieval",""
"passed","Tue Sep 16 20:11:12 GMT 2025","Tue Sep 16 20:11:12 GMT 2025","1","AlbumServiceTestSuite","TestUpdateAlbumName","","","","Successful album name update",""
"passed","Tue Sep 16 20:11:13 GMT 2025","Tue Sep 16 20:11:13 GMT 2025","0","","SearchServiceTestSuite","","","","TestSearchPlants","Test plant search functionality"
"failed","Tue Sep 16 20:10:57 GMT 2025","Tue Sep 16 20:11:11 GMT 2025","13630","","AlbumRepositoryTestSuite","","","","TestCreateAlbum",""
"passed","Tue Sep 16 20:11:12 GMT 2025","Tue Sep 16 20:11:12 GMT 2025","0","AuthServiceTestSuite","TestLogout","","","","Successful logout",""
"passed","Tue Sep 16 20:11:14 GMT 2025","Tue Sep 16 20:11:14 GMT 2025","0","StringUtilsTestSuite","TestReplaceFunc","","","","Basic replacement with single match",""
"passed","Tue Sep 16 20:11:13 GMT 2025","Tue Sep 16 20:11:13 GMT 2025","6","PlantServiceCreateTestSuite","TestCreatePlant","","","","Invalid category during creation",""
"failed","Tue Sep 16 20:10:58 GMT 2025","Tue Sep 16 20:11:11 GMT 2025","12972","","PlantRepositoryTestSuite","","","","TestDeletePlant",""
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","0","AuthorTestSuite","TestCreateAuthorValidationErrors","","","","Zero give time",""
"passed","Tue Sep 16 20:11:12 GMT 2025","Tue Sep 16 20:11:12 GMT 2025","2","","AlbumServiceTestSuite","","","","TestCreateAlbum","Test album creation functionality"
"passed","Tue Sep 16 20:10:48 GMT 2025","Tue Sep 16 20:10:48 GMT 2025","0","","MapSessionStorageTestSuite","","","","TestClearExpiredSessions","Test clearing expired sessions from storage"
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","0","","PlantFiltersTestSuite","","","","TestPlantHeightFilter","Test plant height range filtering"
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","0","","AlbumTestSuite","","","","TestUpdateName","Successful update of album name"
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","0","","PostPhotoTestSuite","","","","TestAddDuplicate","Test duplicate photo addition error"
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","0","","PostPhotoTestSuite","","","","TestNewPostPhoto","Successful creation of post photo with auto-generated ID"
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","0","","PostFiltersTestSuite","","","","TestPostTitleFilter","Test exact post title filtering"
"passed","Tue Sep 16 20:11:13 GMT 2025","Tue Sep 16 20:11:13 GMT 2025","3","PostServiceUpdateTextTestSuite","TestUpdatePost","","","","Invalid content",""
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","1","","LatexLikeParserTestSuite","","","","TestMixedPlantsByUUIDAndName","Test parsing mixed plant references by UUID and name"
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","3","","AlbumTestSuite","","","","TestCreateAlbumValidationErrors","Test validation errors during album creation"
"passed","Tue Sep 16 20:11:14 GMT 2025","Tue Sep 16 20:11:14 GMT 2025","1","StringUtilsTestSuite","TestReplaceFunc","","","","Custom pattern with prefix and suffix",""
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","0","PostPhotoTestSuite","TestValidate","","","","Invalid place number",""
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","0","","LatexLikeParserTestSuite","","","","TestMultiplePlantsByUUID","Test parsing multiple plant references by UUID"
"passed","Tue Sep 16 20:11:13 GMT 2025","Tue Sep 16 20:11:13 GMT 2025","0","","PlantServiceCreateTestSuite","","","","TestCreatePlant","Test plant creation functionality"
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","0","PostTestSuite","TestCreatePostValidationErrors","","","","Empty ID",""
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","0","AuthValidationTestSuite","TestValidateEmail","","","","Missing @ symbol",""
"failed","Tue Sep 16 20:10:57 GMT 2025","Tue Sep 16 20:11:11 GMT 2025","13850","","AuthRepositoryTestSuite","","","","TestGetNonExistentMember",""
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","0","","LatexLikeParserTestSuite","","","","TestUnclosedPlantTag","Test parsing with unclosed plant tag"
"failed","Tue Sep 16 20:11:12 GMT 2025","Tue Sep 16 20:11:14 GMT 2025","1707","","SearchRepositoryTestSuite","","","","TestSearchPosts",""
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","0","PostFiltersTestSuite","TestPostTitleContainsFilter","","","","No match",""
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","0","PostTestSuite","TestAddTag","","","","Success",""
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","0","","PlantPhotoTestSuite","","","","TestCreatePlantPhotoSuccess","Successful creation of plant photo with valid parameters"
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","1","AuthorTestSuite","TestCreateAuthorValidationErrors","","","","Invalid member",""
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","0","","AlbumTestSuite","","","","TestRemovePlantNotFound","Failed removal of non-existent plant from album"
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","0","","AuthorTestSuite","","","","TestHasMemberRights","Test member rights checking"
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","0","","PlantTestSuite","","","","TestAddPhotoDuplicateError","Error when adding duplicate photo to plant"
"passed","Tue Sep 16 20:11:12 GMT 2025","Tue Sep 16 20:11:12 GMT 2025","0","AlbumServiceTestSuite","TestCreateAlbum","","","","Successful album creation",""
"passed","Tue Sep 16 20:11:14 GMT 2025","Tue Sep 16 20:11:14 GMT 2025","148","BcryptHasherTestSuite","TestBcryptHasherCompare","","","","Empty password comparison",""
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","0","","PlantPhotosTestSuite","","","","TestRemoveNotFound","Test removal of non-existent photo error"
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","0","PostTestSuite","TestCreatePostValidationErrors","","","","Valid data",""
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","0","","PlantPhotoTestSuite","","","","TestValidate","Test plant photo validation"
"passed","Tue Sep 16 20:11:13 GMT 2025","Tue Sep 16 20:11:13 GMT 2025","2","PostServiceDeleteTestSuite","TestDeletePost","","","","Nil post ID",""
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","0","","DeciduousSpecificationTestSuite","","","","TestDeciduosImplementsPlantSpecification","Verify that DeciduousSpecification implements PlantSpecification interface"
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","0","AlbumTestSuite","TestCreateAlbumValidationErrors","","","","Empty ownerID",""
"failed","Tue Sep 16 20:10:57 GMT 2025","Tue Sep 16 20:11:11 GMT 2025","13850","","AuthRepositoryTestSuite","","","","TestRevokeAuthorRights",""
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","0","","AuthorTestSuite","","","","TestRevokeAuthorRights","Test revocation of author rights"
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","0","","PostTestSuite","","","","TestCreatePostSuccess","Successful creation of post with valid parameters"
"passed","Tue Sep 16 20:11:14 GMT 2025","Tue Sep 16 20:11:14 GMT 2025","0","BcryptHasherTestSuite","TestBcryptHasherCompare","","","","Invalid hash comparison",""
"passed","Tue Sep 16 20:11:14 GMT 2025","Tue Sep 16 20:11:14 GMT 2025","75","BcryptHasherTestSuite","TestBcryptHasherHash","","","","Hash empty password",""
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","0","DeciduousSpecificationTestSuite","TestNewDeciduousSpecificationValidationErrors","","","","Invalid diameter",""
"passed","Tue Sep 16 20:11:13 GMT 2025","Tue Sep 16 20:11:13 GMT 2025","0","","PlantServiceGetTestSuite","","","","TestGetPlant","Test plant retrieval functionality"
"failed","Tue Sep 16 20:10:59 GMT 2025","Tue Sep 16 20:11:11 GMT 2025","11518","","PostRepositoryTestSuite","","","","TestGetPost",""
"failed","Tue Sep 16 20:10:57 GMT 2025","Tue Sep 16 20:11:11 GMT 2025","13633","","AlbumRepositoryTestSuite","","","","TestUpdateAlbum",""
"passed","Tue Sep 16 20:11:13 GMT 2025","Tue Sep 16 20:11:13 GMT 2025","1","SearchServiceTestSearchTestSuite","TestSearchPosts","","","","Photo file not found during search",""
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","0","","PlantPhotosTestSuite","","","","TestIterateUpdateSuccess","Test successful update iteration over photos collection"
"passed","Tue Sep 16 20:11:13 GMT 2025","Tue Sep 16 20:11:13 GMT 2025","2","PlantServiceGetTestSuite","TestGetPlant","","","","Plant not found during retrieval",""
"passed","Tue Sep 16 20:11:13 GMT 2025","Tue Sep 16 20:11:13 GMT 2025","4","PlantServiceGetTestSuite","TestGetPlant","","","","Not authorized for plant retrieval",""
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","0","PlantTestSuite","TestCreatePlant_ValidationErrors","","","","Future creation date should cause validation error",""
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","0","PlantFiltersTestSuite","TestPlantDiameterFilter","","","","No plants match range",""
"passed","Tue Sep 16 20:11:12 GMT 2025","Tue Sep 16 20:11:12 GMT 2025","1","AlbumServiceTestSuite","TestAddPlantToAlbum","","","","Plant already exists in album",""
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","1","","PostFiltersTestSuite","","","","TestPostTagFilter","Test post tag filtering"
"passed","Tue Sep 16 20:11:13 GMT 2025","Tue Sep 16 20:11:13 GMT 2025","0","","PostServiceDeleteTestSuite","","","","TestDeletePost","Test post deletion functionality"
"passed","Tue Sep 16 20:11:13 GMT 2025","Tue Sep 16 20:11:13 GMT 2025","2","PostServiceTestSuite","TestGetPost","","","","Post with no photos",""
"passed","Tue Sep 16 20:11:13 GMT 2025","Tue Sep 16 20:11:13 GMT 2025","1","PostServiceTestSuite","TestGetPost","","","","Post not found",""
"passed","Tue Sep 16 20:11:13 GMT 2025","Tue Sep 16 20:11:13 GMT 2025","2","SearchServiceTestSuite","TestSearchPlants","","","","Successful search with category filter",""
"failed","Tue Sep 16 20:10:57 GMT 2025","Tue Sep 16 20:10:57 GMT 2025","1","","FileStorageTestSuite","","","","TestGetNonExistentFile",""
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","0","MemberTestSuite","TestCreateMemberValidationErrors","","","","Empty name",""
"passed","Tue Sep 16 20:11:12 GMT 2025","Tue Sep 16 20:11:12 GMT 2025","2","AuthServiceTestSuite","TestLogin","","","","Session storage error during login",""
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","0","","PostPhotoTestSuite","","","","TestCreatePostPhoto","Successful creation of post photo with specific ID"
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","0","PlantTestSuite","TestCreatePlant_ValidationErrors","","","","Empty UUID should cause validation error",""
"passed","Tue Sep 16 20:11:14 GMT 2025","Tue Sep 16 20:11:14 GMT 2025","0","BcryptHasherTestSuite","TestNewBcryptHasher","","","","Panic when cost too high",""
"passed","Tue Sep 16 20:11:13 GMT 2025","Tue Sep 16 20:11:13 GMT 2025","3","PlantServiceGetTestSuite","TestGetPlant","","","","Plant with empty photos",""
"passed","Tue Sep 16 20:11:13 GMT 2025","Tue Sep 16 20:11:13 GMT 2025","2","PostServiceUpdateTextTestSuite","TestUpdatePost","","","","Empty title",""
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","0","DeciduousSpecificationTestSuite","TestNewDeciduousSpecificationValidationErrors","","","","Invalid height",""
"failed","Tue Sep 16 20:10:57 GMT 2025","Tue Sep 16 20:11:11 GMT 2025","13850","","AuthRepositoryTestSuite","","","","TestGetByEmail",""
"passed","Tue Sep 16 20:11:14 GMT 2025","Tue Sep 16 20:11:14 GMT 2025","74","BcryptHasherTestSuite","TestBcryptHasherHash","","","","Successful password hashing",""
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","0","","AlbumTestSuite","","","","TestAddPlant","Successful addition of plant to album"
"passed","Tue Sep 16 20:11:13 GMT 2025","Tue Sep 16 20:11:13 GMT 2025","1","PlantServiceTestSuite","TestDeletePlant","","","","Successful plant deletion",""
"passed","Tue Sep 16 20:11:13 GMT 2025","Tue Sep 16 20:11:13 GMT 2025","1","","SearchServiceGetPlantTestSuite","","","","TestGetPlantByID","Test plant retrieval by ID functionality"
"passed","Tue Sep 16 20:11:13 GMT 2025","Tue Sep 16 20:11:13 GMT 2025","2","PostServiceUpdateTextTestSuite","TestUpdatePost","","","","Nil tags",""
"passed","Tue Sep 16 20:11:12 GMT 2025","Tue Sep 16 20:11:12 GMT 2025","2","AuthServiceTestSuite","TestAuthenticate","","","","Session not found during authentication",""
"passed","Tue Sep 16 20:11:12 GMT 2025","Tue Sep 16 20:11:12 GMT 2025","2","","AuthServiceTestSuite","","","","TestLogout","Test user logout functionality"
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","0","","LatexLikeParserTestSuite","","","","TestNoPlants","Test parsing text without plant references"
"passed","Tue Sep 16 20:11:12 GMT 2025","Tue Sep 16 20:11:12 GMT 2025","5","","AlbumServiceTestSuite","","","","TestAddPlantToAlbum","Test adding plants to album functionality"
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","0","","AlbumTestSuite","","","","TestRemovePlantSuccess","Successful removal of plant from album"
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","0","PlantFiltersTestSuite","TestPlantHeightFilter","","","","Only deciduous matches",""
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","1","","MemberTestSuite","","","","TestAuthSuccess","Successful member authentication"
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","0","PostFiltersTestSuite","TestPostTitleContainsFilter","","","","Partial match",""
"failed","Tue Sep 16 20:10:57 GMT 2025","Tue Sep 16 20:11:11 GMT 2025","13633","","AlbumRepositoryTestSuite","","","","TestGetAlbumsByOwner",""
"passed","Tue Sep 16 20:11:12 GMT 2025","Tue Sep 16 20:11:12 GMT 2025","3","AlbumServiceTestSuite","TestGetAlbum","","","","Album not found during retrieval",""
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","0","","MemberTestSuite","","","","TestAuthError","Authentication error handling"
"passed","Tue Sep 16 20:11:13 GMT 2025","Tue Sep 16 20:11:13 GMT 2025","1","PostServiceDeleteTestSuite","TestDeletePost","","","","Repository error during deletion",""
"passed","Tue Sep 16 20:11:13 GMT 2025","Tue Sep 16 20:11:13 GMT 2025","0","","SearchServiceTestSearchTestSuite","","","","TestSearchPosts","Test post search functionality"
"passed","Tue Sep 16 20:11:13 GMT 2025","Tue Sep 16 20:11:13 GMT 2025","1","PostServiceDeleteTestSuite","TestDeletePost","","","","Successful post deletion",""
"passed","Tue Sep 16 20:11:12 GMT 2025","Tue Sep 16 20:11:12 GMT 2025","4","AlbumServiceTestSuite","TestRemovePlantFromAlbum","","","","Successful plant removal from album",""
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","0","","PlantFiltersTestSuite","","","","TestPlantLatinNameFilter","Test plant latin name filtering"
"passed","Tue Sep 16 20:11:13 GMT 2025","Tue Sep 16 20:11:13 GMT 2025","3","PostServiceUpdateTextTestSuite","TestUpdatePost","","","","Post not found",""
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","0","","PlantTestSuite","","","","TestUpdateSpecValidationError","Error when updating plant specification with invalid data"
"passed","Tue Sep 16 20:11:13 GMT 2025","Tue Sep 16 20:11:13 GMT 2025","2","PostServiceCreateTestSuite","TestCreatePost","","","","Invalid file content type",""
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","0","PostFiltersTestSuite","TestPostTagFilter","","","","Nonexistent tag",""
"passed","Tue Sep 16 20:11:13 GMT 2025","Tue Sep 16 20:11:13 GMT 2025","7","PlantServiceCreateTestSuite","TestCreatePlant","","","","Successful plant creation",""
"passed","Tue Sep 16 20:11:13 GMT 2025","Tue Sep 16 20:11:13 GMT 2025","0","","PostServiceTestSuite","","","","TestGetPost","Test post retrieval functionality"
"passed","Tue Sep 16 20:11:14 GMT 2025","Tue Sep 16 20:11:14 GMT 2025","0","BcryptHasherTestSuite","TestNewBcryptHasher","","","","Panic when cost too low",""
"passed","Tue Sep 16 20:11:13 GMT 2025","Tue Sep 16 20:11:13 GMT 2025","3","PlantServiceCreateTestSuite","TestCreatePlant","","","","Invalid plant data during creation",""
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","0","PostTestSuite","TestCreatePostValidationErrors","","","","Future update time",""
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","0","","ConiferousSpecificationTestSuite","","","","TestPlantWithConiferousSpecification","Integration test: creating a plant with coniferous specification"
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","0","","PostTestSuite","","","","TestUpdateTitle","Successful update of post title"
"failed","Tue Sep 16 20:10:57 GMT 2025","Tue Sep 16 20:11:11 GMT 2025","13850","","AuthRepositoryTestSuite","","","","TestGetMember",""
"passed","Tue Sep 16 20:11:13 GMT 2025","Tue Sep 16 20:11:13 GMT 2025","2","PostServiceTestSuite","TestGetPost","","","","Not authorized user",""
"passed","Tue Sep 16 20:11:14 GMT 2025","Tue Sep 16 20:11:14 GMT 2025","0","StringUtilsTestSuite","TestReplaceFunc","","","","No matches found",""
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","0","","PostPhotoTestSuite","","","","TestNewPostPhotos","Test creation of new post photos collection"
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","0","AlbumTestSuite","TestCreateAlbumValidationErrors","","","","Future update time",""
"failed","Tue Sep 16 20:10:57 GMT 2025","Tue Sep 16 20:11:11 GMT 2025","13633","","AlbumRepositoryTestSuite","","","","TestGetAlbum",""
"passed","Tue Sep 16 20:11:13 GMT 2025","Tue Sep 16 20:11:13 GMT 2025","0","SearchServiceTestGetPostSuite","TestGetPost","","","","Nil post ID",""
"passed","Tue Sep 16 20:11:12 GMT 2025","Tue Sep 16 20:11:12 GMT 2025","3","AuthServiceTestSuite","TestAuthenticate","","","","Session expired during authentication",""
"passed","Tue Sep 16 20:11:13 GMT 2025","Tue Sep 16 20:11:13 GMT 2025","7","PlantServiceCreateTestSuite","TestCreatePlant","","","","No author rights for plant creation",""
"passed","Tue Sep 16 20:11:13 GMT 2025","Tue Sep 16 20:11:13 GMT 2025","4","PlantServiceTestSuite","TestUploadPlantPhoto","","","","Photo addition error during upload",""
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","0","AlbumTestSuite","TestCreateAlbumValidationErrors","","","","Empty plantID in list",""
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","0","AlbumTestSuite","TestCreateAlbumValidationErrors","","","","Nil plantIDs",""
"passed","Tue Sep 16 20:10:49 GMT 2025","Tue Sep 16 20:10:49 GMT 2025","0","","PlantFiltersTestSuite","","","","TestPlantCategoryFilter","Test plant category filtering"
"passed","Tue Sep 16 20:11:13 GMT 2025","Tue Sep 16 20:11:13 GMT 2025","0","SearchServiceTestGetPostSuite","TestGetPost","","","","Post with no photos",""
