"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Sep 13 07:33:33 GMT 2025","Sat Sep 13 07:33:33 GMT 2025","0","AlbumServiceTestSuite","TestRemovePlantFromAlbum","","","","Successful plant removal from album",""
"passed","Sat Sep 13 07:34:41 GMT 2025","Sat Sep 13 07:34:41 GMT 2025","144","PlantRepositoryTestSuite","TestUpdatePlant","","","","Successful plant update",""
"passed","Sat Sep 13 07:33:33 GMT 2025","Sat Sep 13 07:33:33 GMT 2025","0","","PlantFiltersTestSuite","","","","TestPlantSoilAcidityFilter","Test plant soil acidity range filtering"
"passed","Sat Sep 13 07:33:34 GMT 2025","Sat Sep 13 07:33:34 GMT 2025","0","PlantServiceTestSuite","TestDeletePlant","","","","Successful plant deletion",""
"passed","Sat Sep 13 07:33:33 GMT 2025","Sat Sep 13 07:33:33 GMT 2025","0","","PostPhotoTestSuite","","","","TestAddMaxPhotos","Test maximum photos limit enforcement"
"passed","Sat Sep 13 07:33:33 GMT 2025","Sat Sep 13 07:33:33 GMT 2025","0","","PostFiltersTestSuite","","","","TestPostTagFilter","Test post tag filtering"
"passed","Sat Sep 13 07:34:26 GMT 2025","Sat Sep 13 07:34:27 GMT 2025","160","","AuthRepositoryTestSuite","","","","TestGetAuthor","Test author retrieval functionality"
"passed","Sat Sep 13 07:33:33 GMT 2025","Sat Sep 13 07:33:33 GMT 2025","0","PlantFiltersTestSuite","TestPlantDiameterFilter","","","","Only coniferous matches",""
"passed","Sat Sep 13 07:33:34 GMT 2025","Sat Sep 13 07:33:34 GMT 2025","2","PostServiceCreateTestSuite","TestCreatePost","","","","Post creation with empty files",""
"passed","Sat Sep 13 07:33:34 GMT 2025","Sat Sep 13 07:33:34 GMT 2025","2","PostServiceDeleteTestSuite","TestDeletePost","","","","User without author rights",""
"passed","Sat Sep 13 07:33:34 GMT 2025","Sat Sep 13 07:33:34 GMT 2025","3","AuthServiceTestSuite","TestRegister","","","","User creation error during registration",""
"passed","Sat Sep 13 07:33:34 GMT 2025","Sat Sep 13 07:33:34 GMT 2025","3","AuthServiceTestSuite","TestLogin","","","","Successful login with email",""
"passed","Sat Sep 13 07:33:34 GMT 2025","Sat Sep 13 07:33:34 GMT 2025","1","","PlantServiceCreateTestSuite","","","","TestCreatePlant","Test plant creation functionality"
"passed","Sat Sep 13 07:33:34 GMT 2025","Sat Sep 13 07:33:34 GMT 2025","4","PlantServiceCreateTestSuite","TestCreatePlant","","","","Invalid category during creation",""
"passed","Sat Sep 13 07:33:33 GMT 2025","Sat Sep 13 07:33:33 GMT 2025","0","","PlantPhotosTestSuite","","","","TestIterateUpdateValidationError","Test update iteration with validation error"
"passed","Sat Sep 13 07:33:34 GMT 2025","Sat Sep 13 07:33:34 GMT 2025","3","PlantServiceCreateTestSuite","TestCreatePlant","","","","Not authorized for plant creation",""
"passed","Sat Sep 13 07:34:42 GMT 2025","Sat Sep 13 07:34:42 GMT 2025","1","PlantRepositoryTestSuite","TestDeletePlant","","","","Delete non-existent plant",""
"passed","Sat Sep 13 07:33:33 GMT 2025","Sat Sep 13 07:33:33 GMT 2025","0","PostTestSuite","TestCreatePostValidationErrors","","","","Empty ID",""
"passed","Sat Sep 13 07:33:33 GMT 2025","Sat Sep 13 07:33:33 GMT 2025","0","","PlantPhotosTestSuite","","","","TestNewPlantPhotos","Test creation of new plant photos collection"
"passed","Sat Sep 13 07:34:23 GMT 2025","Sat Sep 13 07:34:23 GMT 2025","44","AlbumRepositoryTestSuite","TestGetAlbumsByOwner","","","","Successful album retrieval by owner",""
"passed","Sat Sep 13 07:33:33 GMT 2025","Sat Sep 13 07:33:33 GMT 2025","0","ConiferousSpecificationTestSuite","TestNewConiferousSpecificationValidationErrors","","","","Invalid height (zero value)",""
"passed","Sat Sep 13 07:33:33 GMT 2025","Sat Sep 13 07:33:33 GMT 2025","0","","MemberTestSuite","","","","TestCreateMemberSuccess","Successful creation of member with valid parameters"
"passed","Sat Sep 13 07:33:33 GMT 2025","Sat Sep 13 07:33:33 GMT 2025","1","","PostTestSuite","","","","TestRemoveTag","Test tag removal functionality"
"passed","Sat Sep 13 07:33:33 GMT 2025","Sat Sep 13 07:33:33 GMT 2025","1","","AuthorTestSuite","","","","TestCreateAuthorValidationErrors","Test validation errors during author creation"
"passed","Sat Sep 13 07:33:33 GMT 2025","Sat Sep 13 07:33:33 GMT 2025","0","AlbumTestSuite","TestCreateAlbumValidationErrors","","","","Creation after update",""
"passed","Sat Sep 13 07:33:34 GMT 2025","Sat Sep 13 07:33:34 GMT 2025","5","PlantServiceCreateTestSuite","TestCreatePlant","","","","Invalid plant data during creation",""
"passed","Sat Sep 13 07:33:33 GMT 2025","Sat Sep 13 07:33:33 GMT 2025","0","","PlantTestSuite","","","","TestUpdateSpecSuccess","Successful update of plant specification"
"passed","Sat Sep 13 07:34:27 GMT 2025","Sat Sep 13 07:34:28 GMT 2025","159","","AuthRepositoryTestSuite","","","","TestGetNonExistentMember","Test non-existent member retrieval handling"
"passed","Sat Sep 13 07:34:42 GMT 2025","Sat Sep 13 07:34:42 GMT 2025","71","PlantRepositoryTestSuite","TestCreatePlant","","","","Duplicate plant",""
"passed","Sat Sep 13 07:33:33 GMT 2025","Sat Sep 13 07:33:33 GMT 2025","0","PostFiltersTestSuite","TestPostTagFilter","","","","Programming tag",""
"passed","Sat Sep 13 07:33:33 GMT 2025","Sat Sep 13 07:33:33 GMT 2025","1","","PlantFiltersTestSuite","","","","TestPlantLightRelationFilter","Test plant light relation filtering"
"passed","Sat Sep 13 07:33:33 GMT 2025","Sat Sep 13 07:33:33 GMT 2025","0","PostFiltersTestSuite","TestPostTitleContainsFilter","","","","Partial match",""
"passed","Sat Sep 13 07:33:34 GMT 2025","Sat Sep 13 07:33:34 GMT 2025","0","","AuthServiceTestSuite","","","","TestRegister","Test user registration functionality"
"passed","Sat Sep 13 07:34:22 GMT 2025","Sat Sep 13 07:34:22 GMT 2025","191","","AlbumRepositoryTestSuite","","","","TestCreateAlbum","Test album creation functionality"
"passed","Sat Sep 13 07:33:33 GMT 2025","Sat Sep 13 07:33:33 GMT 2025","1","AuthValidationTestSuite","TestValidateEmail","","","","Missing @ symbol",""
"passed","Sat Sep 13 07:35:11 GMT 2025","Sat Sep 13 07:35:11 GMT 2025","269","","SearchRepositoryTestSuite","","","","TestGetPlantByID","Test plant retrieval by ID"
"passed","Sat Sep 13 07:33:33 GMT 2025","Sat Sep 13 07:33:33 GMT 2025","0","","AlbumTestSuite","","","","TestRemovePlantSuccess","Successful removal of plant from album"
"passed","Sat Sep 13 07:33:34 GMT 2025","Sat Sep 13 07:33:34 GMT 2025","3","SearchServiceGetPlantTestSuite","TestGetPlantByID","","","","Main photo not found",""
"passed","Sat Sep 13 07:33:34 GMT 2025","Sat Sep 13 07:33:34 GMT 2025","0","","StringUtilsTestSuite","","","","TestReplaceFunc","Test ReplaceFunc functionality with various patterns and replacers"
"passed","Sat Sep 13 07:33:34 GMT 2025","Sat Sep 13 07:33:34 GMT 2025","1","","SearchServiceTestSearchTestSuite","","","","TestSearchPosts","Test post search functionality"
"passed","Sat Sep 13 07:34:22 GMT 2025","Sat Sep 13 07:34:22 GMT 2025","15","AlbumRepositoryTestSuite","TestDeleteAlbum","","","","Successful album deletion",""
"passed","Sat Sep 13 07:33:34 GMT 2025","Sat Sep 13 07:33:34 GMT 2025","1","","SearchServiceGetPlantTestSuite","","","","TestGetPlantByID","Test plant retrieval by ID functionality"
"passed","Sat Sep 13 07:33:33 GMT 2025","Sat Sep 13 07:33:33 GMT 2025","0","AuthorTestSuite","TestCreateAuthorValidationErrors","","","","Invalid member",""
"passed","Sat Sep 13 07:33:33 GMT 2025","Sat Sep 13 07:33:33 GMT 2025","0","","PostTestSuite","","","","TestAddTag","Test tag addition functionality"
"passed","Sat Sep 13 07:33:34 GMT 2025","Sat Sep 13 07:33:34 GMT 2025","1","PostServiceUpdateTextTestSuite","TestUpdatePost","","","","Post not found",""
"passed","Sat Sep 13 07:33:33 GMT 2025","Sat Sep 13 07:33:33 GMT 2025","0","","MemberTestSuite","","","","TestAuthSuccess","Successful member authentication"
"passed","Sat Sep 13 07:33:33 GMT 2025","Sat Sep 13 07:33:33 GMT 2025","2","","AuthValidationTestSuite","","","","TestValidateEmail","Test email validation with various input cases"
"passed","Sat Sep 13 07:33:33 GMT 2025","Sat Sep 13 07:33:33 GMT 2025","0","PostTestSuite","TestRemoveTag","","","","Not found",""
"passed","Sat Sep 13 07:33:33 GMT 2025","Sat Sep 13 07:33:33 GMT 2025","1","","PostFiltersTestSuite","","","","TestPostTitleFilter","Test exact post title filtering"
"passed","Sat Sep 13 07:33:34 GMT 2025","Sat Sep 13 07:33:34 GMT 2025","2","PlantServiceTestSuite","TestUploadPlantPhoto","","","","Photo addition error during upload",""
"passed","Sat Sep 13 07:33:33 GMT 2025","Sat Sep 13 07:33:33 GMT 2025","0","AlbumServiceTestSuite","TestCreateAlbum","","","","Successful album creation",""
"passed","Sat Sep 13 07:33:34 GMT 2025","Sat Sep 13 07:33:34 GMT 2025","0","SearchServiceTestGetPostSuite","TestGetPost","","","","Nil post ID",""
"passed","Sat Sep 13 07:35:11 GMT 2025","Sat Sep 13 07:35:11 GMT 2025","145","SearchRepositoryTestSuite","TestSearchPlants","","","","Search plants by type",""
"passed","Sat Sep 13 07:33:33 GMT 2025","Sat Sep 13 07:33:33 GMT 2025","0","","LatexLikeParserTestSuite","","","","TestMixedPlantsByUUIDAndName","Test parsing mixed plant references by UUID and name"
"passed","Sat Sep 13 07:33:33 GMT 2025","Sat Sep 13 07:33:33 GMT 2025","0","","PlantTestSuite","","","","TestNewPlant_Success","Successful plant creation via NewPlant with auto-generated ID"
"passed","Sat Sep 13 07:34:56 GMT 2025","Sat Sep 13 07:34:56 GMT 2025","331","","PostRepositoryTestSuite","","","","TestCreatePost","Test post creation functionality"
"passed","Sat Sep 13 07:34:42 GMT 2025","Sat Sep 13 07:34:42 GMT 2025","235","","PlantRepositoryTestSuite","","","","TestDeletePlant","Test plant deletion functionality"
"passed","Sat Sep 13 07:33:33 GMT 2025","Sat Sep 13 07:33:33 GMT 2025","1","","AlbumServiceTestSuite","","","","TestListAlbums","Test album listing functionality"
"passed","Sat Sep 13 07:33:32 GMT 2025","Sat Sep 13 07:33:32 GMT 2025","0","","MapSessionStorageTestSuite","","","","TestDeleteSession","Test session deletion from storage"
"passed","Sat Sep 13 07:34:42 GMT 2025","Sat Sep 13 07:34:42 GMT 2025","75","PlantRepositoryTestSuite","TestGetPlant","","","","Successful plant retrieval",""
"passed","Sat Sep 13 07:33:33 GMT 2025","Sat Sep 13 07:33:33 GMT 2025","0","","LatexLikeParserTestSuite","","","","TestNoPlants","Test parsing text without plant references"
"passed","Sat Sep 13 07:33:33 GMT 2025","Sat Sep 13 07:33:33 GMT 2025","0","","PlantPhotosTestSuite","","","","TestValidate","Test collection validation"
"passed","Sat Sep 13 07:33:33 GMT 2025","Sat Sep 13 07:33:33 GMT 2025","0","MemberTestSuite","TestCreateMemberValidationErrors","","","","Invalid email",""
"passed","Sat Sep 13 07:33:33 GMT 2025","Sat Sep 13 07:33:33 GMT 2025","0","","PlantPhotoTestSuite","","","","TestNewPlantPhotoSuccess","Successful creation of plant photo with auto-generated ID"
"passed","Sat Sep 13 07:33:33 GMT 2025","Sat Sep 13 07:33:33 GMT 2025","0","AuthorTestSuite","TestCreateAuthorValidationErrors","","","","Revoke time before give time",""
"passed","Sat Sep 13 07:33:33 GMT 2025","Sat Sep 13 07:33:33 GMT 2025","0","AuthValidationTestSuite","TestValidateEmail","","","","Invalid characters in domain",""
"passed","Sat Sep 13 07:33:33 GMT 2025","Sat Sep 13 07:33:33 GMT 2025","0","","DeciduousSpecificationTestSuite","","","","TestDeciduosImplementsPlantSpecification","Verify that DeciduousSpecification implements PlantSpecification interface"
"passed","Sat Sep 13 07:33:35 GMT 2025","Sat Sep 13 07:33:35 GMT 2025","0","BcryptHasherTestSuite","TestNewBcryptHasher","","","","Panic when cost too low",""
"passed","Sat Sep 13 07:33:34 GMT 2025","Sat Sep 13 07:33:34 GMT 2025","1","PlantServiceGetTestSuite","TestGetPlant","","","","Plant not found during retrieval",""
"passed","Sat Sep 13 07:33:34 GMT 2025","Sat Sep 13 07:33:34 GMT 2025","66","BcryptHasherTestSuite","TestBcryptHasherCompare","","","","Wrong password comparison",""
"passed","Sat Sep 13 07:33:33 GMT 2025","Sat Sep 13 07:33:33 GMT 2025","1","","PostTestSuite","","","","TestCreatePostValidationErrors","Test validation errors during post creation"
"passed","Sat Sep 13 07:33:33 GMT 2025","Sat Sep 13 07:33:33 GMT 2025","0","","PlantPhotoTestSuite","","","","TestCreatePlantPhotoSuccess","Successful creation of plant photo with valid parameters"
"passed","Sat Sep 13 07:33:34 GMT 2025","Sat Sep 13 07:33:34 GMT 2025","4","PlantServiceCreateTestSuite","TestCreatePlant","","","","File upload error during creation",""
"passed","Sat Sep 13 07:33:33 GMT 2025","Sat Sep 13 07:33:33 GMT 2025","0","","PlantFiltersTestSuite","","","","TestPlantCategoryFilter","Test plant category filtering"
"passed","Sat Sep 13 07:33:33 GMT 2025","Sat Sep 13 07:33:33 GMT 2025","0","","AlbumTestSuite","","","","TestAddPlant","Successful addition of plant to album"
"passed","Sat Sep 13 07:33:34 GMT 2025","Sat Sep 13 07:33:34 GMT 2025","3","PostServiceTestSuite","TestGetPost","","","","Post not found",""
"passed","Sat Sep 13 07:34:41 GMT 2025","Sat Sep 13 07:34:42 GMT 2025","573","","PlantRepositoryTestSuite","","","","TestCreatePlant","Test plant creation functionality"
"passed","Sat Sep 13 07:33:33 GMT 2025","Sat Sep 13 07:33:33 GMT 2025","0","ConiferousSpecificationTestSuite","TestNewConiferousSpecificationValidationErrors","","","","Valid parameters",""
"passed","Sat Sep 13 07:33:34 GMT 2025","Sat Sep 13 07:33:34 GMT 2025","3","PostServiceTestSuite","TestGetPost","","","","Not authorized user",""
"passed","Sat Sep 13 07:33:33 GMT 2025","Sat Sep 13 07:33:33 GMT 2025","0","","PlantPhotosTestSuite","","","","TestLen","Test collection length functionality"
"passed","Sat Sep 13 07:33:33 GMT 2025","Sat Sep 13 07:33:33 GMT 2025","0","","PostTestSuite","","","","TestAddPhoto","Test photo addition error handling"
"passed","Sat Sep 13 07:34:27 GMT 2025","Sat Sep 13 07:34:27 GMT 2025","159","","AuthRepositoryTestSuite","","","","TestUpdateMember","Test member update functionality"
"passed","Sat Sep 13 07:35:10 GMT 2025","Sat Sep 13 07:35:11 GMT 2025","453","","SearchRepositoryTestSuite","","","","TestSearchPosts","Test post search functionality"
"passed","Sat Sep 13 07:33:34 GMT 2025","Sat Sep 13 07:33:34 GMT 2025","1","PostServiceUpdateTextTestSuite","TestUpdatePost","","","","User without author rights",""
"passed","Sat Sep 13 07:33:34 GMT 2025","Sat Sep 13 07:33:34 GMT 2025","1","SearchServiceTestSuite","TestSearchPlants","","","","Photo not found during search",""
"passed","Sat Sep 13 07:33:35 GMT 2025","Sat Sep 13 07:33:35 GMT 2025","0","BcryptHasherTestSuite","TestBcryptHasherCompare","","","","Invalid hash comparison",""
"passed","Sat Sep 13 07:34:42 GMT 2025","Sat Sep 13 07:34:42 GMT 2025","234","","PlantRepositoryTestSuite","","","","TestGetPlant","Test plant retrieval functionality"
"passed","Sat Sep 13 07:34:22 GMT 2025","Sat Sep 13 07:34:23 GMT 2025","238","","AlbumRepositoryTestSuite","","","","TestDeleteAlbum","Test album deletion functionality"
"passed","Sat Sep 13 07:33:33 GMT 2025","Sat Sep 13 07:33:33 GMT 2025","0","PostFiltersTestSuite","TestPostTagFilter","","","","Java tag",""
"passed","Sat Sep 13 07:33:33 GMT 2025","Sat Sep 13 07:33:33 GMT 2025","1","","AuthorTestSuite","","","","TestID","Test author ID retrieval"
"passed","Sat Sep 13 07:33:33 GMT 2025","Sat Sep 13 07:33:33 GMT 2025","0","","LatexLikeParserTestSuite","","","","TestPlantByName","Test parsing plant reference by name"
"passed","Sat Sep 13 07:33:34 GMT 2025","Sat Sep 13 07:33:34 GMT 2025","2","SearchServiceGetPlantTestSuite","TestGetPlantByID","","","","Plant with no additional photos",""
"passed","Sat Sep 13 07:34:26 GMT 2025","Sat Sep 13 07:34:26 GMT 2025","158","","AuthRepositoryTestSuite","","","","TestUpdateNonExistentMember","Test non-existent member update handling"
"passed","Sat Sep 13 07:34:23 GMT 2025","Sat Sep 13 07:34:23 GMT 2025","67","AlbumRepositoryTestSuite","TestGetAlbum","","","","Successful album retrieval",""
"passed","Sat Sep 13 07:34:23 GMT 2025","Sat Sep 13 07:34:23 GMT 2025","273","","AlbumRepositoryTestSuite","","","","TestUpdateAlbum","Test album update functionality"
"passed","Sat Sep 13 07:33:34 GMT 2025","Sat Sep 13 07:33:34 GMT 2025","2","","AuthServiceTestSuite","","","","TestAuthenticate","Test user authentication functionality"
"passed","Sat Sep 13 07:34:41 GMT 2025","Sat Sep 13 07:34:41 GMT 2025","380","","PlantRepositoryTestSuite","","","","TestUpdatePlant","Test plant update functionality"
"passed","Sat Sep 13 07:33:33 GMT 2025","Sat Sep 13 07:33:33 GMT 2025","0","PostTestSuite","TestAddTag","","","","Duplicate",""
"passed","Sat Sep 13 07:33:33 GMT 2025","Sat Sep 13 07:33:33 GMT 2025","1","AlbumServiceTestSuite","TestGetAlbum","","","","Successful album retrieval",""
"passed","Sat Sep 13 07:33:33 GMT 2025","Sat Sep 13 07:33:33 GMT 2025","0","MemberTestSuite","TestCreateMemberValidationErrors","","","","Nil password hash",""
"passed","Sat Sep 13 07:33:33 GMT 2025","Sat Sep 13 07:33:33 GMT 2025","0","ConiferousSpecificationTestSuite","TestNewConiferousSpecificationValidationErrors","","","","Invalid diameter (zero value)",""
"passed","Sat Sep 13 07:33:34 GMT 2025","Sat Sep 13 07:33:34 GMT 2025","0","SearchServiceTestSearchTestSuite","TestSearchPosts","","","","Empty search results",""
"passed","Sat Sep 13 07:34:23 GMT 2025","Sat Sep 13 07:34:23 GMT 2025","264","","AlbumRepositoryTestSuite","","","","TestGetAlbum","Test album retrieval functionality"
"passed","Sat Sep 13 07:33:33 GMT 2025","Sat Sep 13 07:33:33 GMT 2025","0","PostPhotoTestSuite","TestValidate","","","","Invalid place number",""
"passed","Sat Sep 13 07:33:34 GMT 2025","Sat Sep 13 07:33:34 GMT 2025","1","","SearchServiceTestGetPostSuite","","","","TestGetPost","Test post retrieval by ID functionality"
"passed","Sat Sep 13 07:33:34 GMT 2025","Sat Sep 13 07:33:34 GMT 2025","3","AuthServiceTestSuite","TestLogin","","","","Invalid credentials during login",""
"passed","Sat Sep 13 07:33:34 GMT 2025","Sat Sep 13 07:33:34 GMT 2025","1","PlantServiceGetTestSuite","TestGetPlant","","","","No author rights for plant retrieval",""
"passed","Sat Sep 13 07:33:33 GMT 2025","Sat Sep 13 07:33:33 GMT 2025","0","","PostFiltersTestSuite","","","","TestPostAuthorFilter","Test post author filtering"
"passed","Sat Sep 13 07:33:33 GMT 2025","Sat Sep 13 07:33:33 GMT 2025","0","","DeciduousSpecificationTestSuite","","","","TestNewDeciduousSpecificationValidationErrors","Test validation errors during deciduous specification creation"
"passed","Sat Sep 13 07:33:32 GMT 2025","Sat Sep 13 07:33:32 GMT 2025","0","","MapSessionStorageTestSuite","","","","TestDeleteNonExistentSession","Test deletion of non-existent session"
"passed","Sat Sep 13 07:33:33 GMT 2025","Sat Sep 13 07:33:33 GMT 2025","0","","AuthorTestSuite","","","","TestHasAuthorRights","Test author rights checking"
"passed","Sat Sep 13 07:33:33 GMT 2025","Sat Sep 13 07:33:33 GMT 2025","0","PostPhotoTestSuite","TestValidate","","","","Valid photos",""
